dmu_id,farmer_id,year,basis,impact_category,impact_unit,seed_amount_kg_ha,seed_amount_kg_tonne,seed_factor_per_unit,seed_factor_unit,characterisation_sheet,single_score_file,sowing_total_impact
C2_2022,C2,2022,ha,"Human toxicity, cancer",Pt,200.8753815766,,3.8458000000000003e-16,1 kg seed,,seeds_singlescore_1.json,7.725265424672883e-14
C2_2022,C2,2022,ha,"Human toxicity, cancer - inorganics",Pt,200.8753815766,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2022,C2,2022,ha,"Human toxicity, cancer - metals",Pt,200.8753815766,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2022,C2,2022,ha,"Human toxicity, cancer - organics",Pt,200.8753815766,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2022,C2,2022,ha,"Human toxicity, non-cancer",Pt,200.8753815766,,4.3437799999999997e-13,1 kg seed,,seeds_singlescore_1.json,8.725584649848035e-11
C2_2022,C2,2022,ha,"Human toxicity, non-cancer - inorganics",Pt,200.8753815766,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2022,C2,2022,ha,"Human toxicity, non-cancer - metals",Pt,200.8753815766,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2022,C2,2022,ha,"Human toxicity, non-cancer - organics",Pt,200.8753815766,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2022,C2,2022,ha,Ionising radiation,Pt,200.8753815766,,5.252001,1 kg seed,,seeds_singlescore_1.json,1054.9977049156848
C2_2022,C2,2022,ha,Land use,Pt,200.8753815766,,16893889.2,1 kg seed,,seeds_singlescore_1.json,3393566439.3628016
C2_2022,C2,2022,ha,Ozone depletion,Pt,200.8753815766,,7.7848e-11,1 kg seed,,seeds_singlescore_1.json,1.5637746704975158e-08
C2_2022,C2,2022,ha,Particulate matter,Pt,200.8753815766,,4.0509e-12,1 kg seed,,seeds_singlescore_1.json,8.137260832286489e-10
C2_2022,C2,2022,ha,Photochemical ozone formation,Pt,200.8753815766,,0.0065572,1 kg seed,,seeds_singlescore_1.json,1.3171800520740815
C2_2022,C2,2022,ha,"Resource use, fossils",Pt,200.8753815766,,26916.417690000002,1 kg seed,,seeds_singlescore_1.json,5406845.674153897
C2_2022,C2,2022,ha,"Resource use, minerals and metals",Pt,200.8753815766,,1.8431999999999996e-08,1 kg seed,,seeds_singlescore_1.json,3.7025350332198906e-06
C2_2022,C2,2022,ha,Total,Pt,200.8753815766,,16980974.878934015,1 kg seed,,seeds_singlescore_1.json,3411059808.3485293
C2_2022,C2,2022,ha,Water use,Pt,200.8753815766,,31715.821060000002,1 kg seed,,seeds_singlescore_1.json,6370927.657442667
C2_2023,C2,2023,ha,Acidification,Pt,180.0,,0.01198496,1 kg seed,,seeds_singlescore_1.json,2.1572928
C2_2023,C2,2023,ha,Climate change,Pt,180.0,,6016.38576,1 kg seed,,seeds_singlescore_1.json,1082949.4368
C2_2023,C2,2023,ha,Climate change - Biogenic,Pt,180.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2023,C2,2023,ha,Climate change - Fossil,Pt,180.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2023,C2,2023,ha,Climate change - Land use and LU change,Pt,180.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2023,C2,2023,ha,"Ecotoxicity, freshwater",Pt,180.0,,22431.676919999998,1 kg seed,,seeds_singlescore_1.json,4037701.8455999997
C2_2023,C2,2023,ha,"Ecotoxicity, freshwater - inorganics",Pt,180.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2023,C2,2023,ha,"Ecotoxicity, freshwater - metals",Pt,180.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2023,C2,2023,ha,"Ecotoxicity, freshwater - organics",Pt,180.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
