dmu_id,farmer_id,year,basis,gas,component,impact_category,impact_unit,field_emissions_impact
C2_2024,C2,2024,tonne,co2,co2_from_urea,Climate change,Pt,3066.5264166018783
C3_2022,C3,2022,tonne,ch4,ch4_total,Climate change,Pt,6526846.5286037745
C3_2022,C3,2022,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,45464.28679245283
C3_2022,C3,2022,tonne,n2o,n2o_direct_straw,Climate change,Pt,19341.42452830189
C3_2022,C3,2022,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,28271.909433962268
C3_2022,C3,2022,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,34098.215094339634
C3_2022,C3,2022,tonne,co2,co2_from_urea,Climate change,Pt,4096.603773584907
C3_2023,C3,2023,tonne,ch4,ch4_total,Climate change,Pt,5241255.545696969
C3_2023,C3,2023,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,42108.299999999996
C3_2023,C3,2023,tonne,n2o,n2o_direct_straw,Climate change,Pt,15531.749999999998
C3_2023,C3,2023,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,24850.8
C3_2023,C3,2023,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,31581.224999999988
C3_2023,C3,2023,tonne,co2,co2_from_urea,Climate change,Pt,3563.838383838384
C3_2024,C3,2024,tonne,ch4,ch4_total,Climate change,Pt,5395677.2862114385
C3_2024,C3,2024,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,45165.00103986136
C3_2024,C3,2024,tonne,n2o,n2o_direct_straw,Climate change,Pt,15989.357885615253
C3_2024,C3,2024,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,27399.047833622186
C3_2024,C3,2024,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,33873.750779896014
C3_2024,C3,2024,tonne,co2,co2_from_urea,Climate change,Pt,3951.0571923743514
C4_2022,C4,2022,tonne,ch4,ch4_total,Climate change,Pt,8600292.249016574
C4_2022,C4,2022,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,64686.46703697778
C4_2022,C4,2022,tonne,n2o,n2o_direct_straw,Climate change,Pt,25485.799723756903
C4_2022,C4,2022,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,42598.77394305513
C4_2022,C4,2022,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,48514.85027773333
C4_2022,C4,2022,tonne,co2,co2_from_urea,Climate change,Pt,6238.474875137245
C4_2023,C4,2023,tonne,ch4,ch4_total,Climate change,Pt,6918457.32032
C4_2023,C4,2023,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,74151.10560000001
C4_2023,C4,2023,tonne,n2o,n2o_direct_straw,Climate change,Pt,20501.91
C4_2023,C4,2023,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,46815.225600000005
C4_2023,C4,2023,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,55613.32919999999
C4_2023,C4,2023,tonne,co2,co2_from_urea,Climate change,Pt,6803.093333333334
C4_2024,C4,2024,tonne,ch4,ch4_total,Climate change,Pt,3761848.4704494923
C4_2024,C4,2024,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,31929.294345094244
C4_2024,C4,2024,tonne,n2o,n2o_direct_straw,Climate change,Pt,11147.727767037217
C4_2024,C4,2024,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,14588.384485258575
C4_2024,C4,2024,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,23946.970758820684
C4_2024,C4,2024,tonne,co2,co2_from_urea,Climate change,Pt,1967.617206379894
C5_2022,C5,2022,tonne,ch4,ch4_total,Climate change,Pt,5197505.4994056765
C5_2022,C5,2022,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,30514.32721202003
C5_2022,C5,2022,tonne,n2o,n2o_direct_straw,Climate change,Pt,15402.10267111853
C5_2022,C5,2022,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,7455.452754590986
C5_2022,C5,2022,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,22885.745409015024
C5_2022,C5,2022,tonne,co2,co2_from_urea,Climate change,Pt,760.4282195267173
C5_2023,C5,2023,tonne,ch4,ch4_total,Climate change,Pt,4997280.568449439
C5_2023,C5,2023,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,41311.1463052513
C5_2023,C5,2023,tonne,n2o,n2o_direct_straw,Climate change,Pt,14808.7632423756
C5_2023,C5,2023,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,7314.504730768255
C5_2023,C5,2023,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,30983.359728938467
C5_2023,C5,2023,tonne,co2,co2_from_urea,Climate change,Pt,549.6659069745533
C5_2024,C5,2024,tonne,ch4,ch4_total,Climate change,Pt,3796714.383102439
C5_2024,C5,2024,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,25996.866365853657
C5_2024,C5,2024,tonne,n2o,n2o_direct_straw,Climate change,Pt,11251.048170731709
C5_2024,C5,2024,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,2599.6866365853657
C5_2024,C5,2024,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,19497.649774390244
C5_2024,C5,2024,tonne,co2,co2_from_urea,Climate change,Pt,0.0
C6_2022,C6,2022,tonne,ch4,ch4_total,Climate change,Pt,14480492.065786047
C6_2022,C6,2022,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,125024.56744186045
C6_2022,C6,2022,tonne,n2o,n2o_direct_straw,Climate change,Pt,42910.97441860466
C6_2022,C6,2022,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,56367.00837209301
C6_2022,C6,2022,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,93768.42558139534
C6_2022,C6,2022,tonne,co2,co2_from_urea,Climate change,Pt,7573.9534883720935
C6_2023,C6,2023,tonne,ch4,ch4_total,Climate change,Pt,10810089.563000001
C6_2023,C6,2023,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,106385.296875
C6_2023,C6,2023,tonne,n2o,n2o_direct_straw,Climate change,Pt,32034.234375
C6_2023,C6,2023,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,67944.215625
C6_2023,C6,2023,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,79788.97265625
C6_2023,C6,2023,tonne,co2,co2_from_urea,Climate change,Pt,9894.791666666668
C6_2024,C6,2024,tonne,ch4,ch4_total,Climate change,Pt,4235790.196114286
C6_2024,C6,2024,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,39547.14612244899
C6_2024,C6,2024,tonne,n2o,n2o_direct_straw,Climate change,Pt,12552.189795918368
C6_2024,C6,2024,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,24484.51836734694
C6_2024,C6,2024,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,29660.359591836735
C6_2024,C6,2024,tonne,co2,co2_from_urea,Climate change,Pt,3544.8163265306134
C7_2023,C7,2023,tonne,ch4,ch4_total,Climate change,Pt,4681662.848336842
C7_2023,C7,2023,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,38445.89025537323
C7_2023,C7,2023,tonne,n2o,n2o_direct_straw,Climate change,Pt,13873.472932330826
C7_2023,C7,2023,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,20940.215998138927
C7_2023,C7,2023,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,28834.417691529918
C7_2023,C7,2023,tonne,co2,co2_from_urea,Climate change,Pt,2951.847875783754
C7_2024,C7,2024,tonne,ch4,ch4_total,Climate change,Pt,6239089.767823647
C7_2024,C7,2024,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,64100.115279044556
C7_2024,C7,2024,tonne,n2o,n2o_direct_straw,Climate change,Pt,18488.696392785572
C7_2024,C7,2024,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,29101.629902719997
C7_2024,C7,2024,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,48075.08645928342
C7_2024,C7,2024,tonne,co2,co2_from_urea,Climate change,Pt,3918.0900241415075
C8_2022,C8,2022,tonne,ch4,ch4_total,Climate change,Pt,5599470.852776979
C8_2022,C8,2022,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,48755.54136690647
C8_2022,C8,2022,tonne,n2o,n2o_direct_straw,Climate change,Pt,16593.272482014392
C8_2022,C8,2022,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,30318.571942446048
C8_2022,C8,2022,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,36566.65602517985
C8_2022,C8,2022,tonne,co2,co2_from_urea,Climate change,Pt,4393.1654676258995
C8_2023,C8,2023,tonne,ch4,ch4_total,Climate change,Pt,5433343.445277486
C8_2023,C8,2023,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,30533.4213326106
C8_2023,C8,2023,tonne,n2o,n2o_direct_straw,Climate change,Pt,16100.976439790575
C8_2023,C8,2023,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,14515.240452160737
