dmu_id,farmer_id,year,basis,impact_category,impact_unit,seed_amount_kg_ha,seed_amount_kg_tonne,seed_factor_per_unit,seed_factor_unit,characterisation_sheet,single_score_file,sowing_total_impact
C7_2024,C7,2024,tonne,"Resource use, minerals and metals",kg Sb eq,,40.2412127819,3.84e-06,1 kg seed,1_chara,,0.000154526257082496
C7_2024,C7,2024,tonne,Water use,m3 depriv.,,40.2412127819,32.39614,1 kg seed,1_chara,,1303.659963052222
C8_2022,C8,2022,tonne,Acidification,mol H+ eq,,35.2383139946,0.003484,1 kg seed,1_chara,,0.12277028595718639
C8_2022,C8,2022,tonne,Climate change,kg CO2 eq,,35.2383139946,3.399088,1 kg seed,1_chara,,119.77813023927692
C8_2022,C8,2022,tonne,Climate change - Biogenic,kg CO2 eq,,35.2383139946,2.889202,1 kg seed,1_chara,,101.8106072698263
C8_2022,C8,2022,tonne,Climate change - Fossil,kg CO2 eq,,35.2383139946,0.50857,1 kg seed,1_chara,,17.92114934823372
C8_2022,C8,2022,tonne,Climate change - Land use and LU change,kg CO2 eq,,35.2383139946,0.001315,1 kg seed,1_chara,,0.046338382902898996
C8_2022,C8,2022,tonne,"Ecotoxicity, freshwater",CTUe,,35.2383139946,98.81796,1 kg seed,1_chara,,3482.178302785823
C8_2022,C8,2022,tonne,"Ecotoxicity, freshwater - inorganics",CTUe,,35.2383139946,0.974135,1 kg seed,1_chara,,34.32687500312967
C8_2022,C8,2022,tonne,"Ecotoxicity, freshwater - metals",CTUe,,35.2383139946,5.625106,1 kg seed,1_chara,,198.2192514809084
C8_2022,C8,2022,tonne,"Ecotoxicity, freshwater - organics",CTUe,,35.2383139946,92.21872,1 kg seed,1_chara,,3249.632211540099
C8_2022,C8,2022,tonne,"Eutrophication, freshwater",kg P eq,,35.2383139946,0.000426,1 kg seed,1_chara,,0.015011521761699599
C8_2022,C8,2022,tonne,"Eutrophication, marine",kg N eq,,35.2383139946,0.003472,1 kg seed,1_chara,,0.1223474261892512
C8_2022,C8,2022,tonne,"Eutrophication, terrestrial",mol N eq,,35.2383139946,0.015836,1 kg seed,1_chara,,0.5580339404184855
C8_2022,C8,2022,tonne,"Human toxicity, cancer",CTUh,,35.2383139946,4.69e-10,1 kg seed,1_chara,,1.65267692634674e-08
C8_2022,C8,2022,tonne,"Human toxicity, cancer - inorganics",CTUh,,35.2383139946,1.3e-23,1 kg seed,1_chara,,4.580980819298e-22
C8_2022,C8,2022,tonne,"Human toxicity, cancer - metals",CTUh,,35.2383139946,4.14e-10,1 kg seed,1_chara,,1.45886619937644e-08
C8_2022,C8,2022,tonne,"Human toxicity, cancer - organics",CTUh,,35.2383139946,5.57e-11,1 kg seed,1_chara,,1.96277408949922e-09
C8_2022,C8,2022,tonne,"Human toxicity, non-cancer",CTUh,,35.2383139946,4.97e-08,1 kg seed,1_chara,,1.75134420553162e-06
C8_2022,C8,2022,tonne,"Human toxicity, non-cancer - inorganics",CTUh,,35.2383139946,7.61e-10,1 kg seed,1_chara,,2.6816356949890598e-08
C8_2022,C8,2022,tonne,"Human toxicity, non-cancer - metals",CTUh,,35.2383139946,3.77e-08,1 kg seed,1_chara,,1.3284844375964199e-06
C8_2022,C8,2022,tonne,"Human toxicity, non-cancer - organics",CTUh,,35.2383139946,1.13e-08,1 kg seed,1_chara,,3.9819294813898e-07
C8_2022,C8,2022,tonne,Ionising radiation,kBq U-235 eq,,35.2383139946,0.024891,1 kg seed,1_chara,,0.8771168736395886
C8_2022,C8,2022,tonne,Land use,Pt,,35.2383139946,152.1972,1 kg seed,1_chara,,5363.172722698935
C8_2022,C8,2022,tonne,Ozone depletion,kg CFC11 eq,,35.2383139946,5.26e-08,1 kg seed,1_chara,,1.85353531611596e-06
C8_2022,C8,2022,tonne,Particulate matter,disease inc.,,35.2383139946,6.3e-08,1 kg seed,1_chara,,2.2200137816597995e-06
C8_2022,C8,2022,tonne,Photochemical ozone formation,kg NMVOC eq,,35.2383139946,0.00338,1 kg seed,1_chara,,0.119105501301748
C8_2022,C8,2022,tonne,"Resource use, fossils",MJ,,35.2383139946,4.956983,1 kg seed,1_chara,,174.6757234198943
C8_2022,C8,2022,tonne,"Resource use, minerals and metals",kg Sb eq,,35.2383139946,3.84e-06,1 kg seed,1_chara,,0.00013531512573926397
C8_2022,C8,2022,tonne,Water use,m3 depriv.,,35.2383139946,32.39614,1 kg seed,1_chara,,1141.585353533021
C8_2023,C8,2023,tonne,Acidification,mol H+ eq,,22.5649896344,0.003484,1 kg seed,1_chara,,0.0786164238862496
C8_2023,C8,2023,tonne,Climate change,kg CO2 eq,,22.5649896344,3.399088,1 kg seed,1_chara,,76.70038548641342
C8_2023,C8,2023,tonne,Climate change - Biogenic,kg CO2 eq,,22.5649896344,2.889202,1 kg seed,1_chara,,65.19481318168775
C8_2023,C8,2023,tonne,Climate change - Fossil,kg CO2 eq,,22.5649896344,0.50857,1 kg seed,1_chara,,11.475876778366807
C8_2023,C8,2023,tonne,Climate change - Land use and LU change,kg CO2 eq,,22.5649896344,0.001315,1 kg seed,1_chara,,0.029672961369236
C8_2023,C8,2023,tonne,"Ecotoxicity, freshwater",CTUe,,22.5649896344,98.81796,1 kg seed,1_chara,,2229.826243092554
C8_2023,C8,2023,tonne,"Ecotoxicity, freshwater - inorganics",CTUe,,22.5649896344,0.974135,1 kg seed,1_chara,,21.981346177506243
C8_2023,C8,2023,tonne,"Ecotoxicity, freshwater - metals",CTUe,,22.5649896344,5.625106,1 kg seed,1_chara,,126.93045858240124
C8_2023,C8,2023,tonne,"Ecotoxicity, freshwater - organics",CTUe,,22.5649896344,92.21872,1 kg seed,1_chara,,2080.914460897636
C8_2023,C8,2023,tonne,"Eutrophication, freshwater",kg P eq,,22.5649896344,0.000426,1 kg seed,1_chara,,0.0096126855842544
C8_2023,C8,2023,tonne,"Eutrophication, marine",kg N eq,,22.5649896344,0.003472,1 kg seed,1_chara,,0.07834564401063679
C8_2023,C8,2023,tonne,"Eutrophication, terrestrial",mol N eq,,22.5649896344,0.015836,1 kg seed,1_chara,,0.3573391758503584
C8_2023,C8,2023,tonne,"Human toxicity, cancer",CTUh,,22.5649896344,4.69e-10,1 kg seed,1_chara,,1.0582980138533601e-08
C8_2023,C8,2023,tonne,"Human toxicity, cancer - inorganics",CTUh,,22.5649896344,1.3e-23,1 kg seed,1_chara,,2.933448652472e-22
C8_2023,C8,2023,tonne,"Human toxicity, cancer - metals",CTUh,,22.5649896344,4.14e-10,1 kg seed,1_chara,,9.3419057086416e-09
C8_2023,C8,2023,tonne,"Human toxicity, cancer - organics",CTUh,,22.5649896344,5.57e-11,1 kg seed,1_chara,,1.25686992263608e-09
C8_2023,C8,2023,tonne,"Human toxicity, non-cancer",CTUh,,22.5649896344,4.97e-08,1 kg seed,1_chara,,1.12147998482968e-06
C8_2023,C8,2023,tonne,"Human toxicity, non-cancer - inorganics",CTUh,,22.5649896344,7.61e-10,1 kg seed,1_chara,,1.7171957111778398e-08
C8_2023,C8,2023,tonne,"Human toxicity, non-cancer - metals",CTUh,,22.5649896344,3.77e-08,1 kg seed,1_chara,,8.5070010921688e-07
C8_2023,C8,2023,tonne,"Human toxicity, non-cancer - organics",CTUh,,22.5649896344,1.13e-08,1 kg seed,1_chara,,2.5498438286872e-07
C8_2023,C8,2023,tonne,Ionising radiation,kBq U-235 eq,,22.5649896344,0.024891,1 kg seed,1_chara,,0.5616651569898504
C8_2023,C8,2023,tonne,Land use,Pt,,22.5649896344,152.1972,1 kg seed,1_chara,,3434.328240384704
C8_2023,C8,2023,tonne,Ozone depletion,kg CFC11 eq,,22.5649896344,5.26e-08,1 kg seed,1_chara,,1.1869184547694401e-06
C8_2023,C8,2023,tonne,Particulate matter,disease inc.,,22.5649896344,6.3e-08,1 kg seed,1_chara,,1.4215943469672e-06
C8_2023,C8,2023,tonne,Photochemical ozone formation,kg NMVOC eq,,22.5649896344,0.00338,1 kg seed,1_chara,,0.07626966496427201
C8_2023,C8,2023,tonne,"Resource use, fossils",MJ,,22.5649896344,4.956983,1 kg seed,1_chara,,111.85427001289702
C8_2023,C8,2023,tonne,"Resource use, minerals and metals",kg Sb eq,,22.5649896344,3.84e-06,1 kg seed,1_chara,,8.664956019609599e-05
C8_2023,C8,2023,tonne,Water use,m3 depriv.,,22.5649896344,32.39614,1 kg seed,1_chara,,731.0185632945713
C8_2024,C8,2024,tonne,Acidification,mol H+ eq,,40.4897880912,0.003484,1 kg seed,1_chara,,0.1410664217097408
C8_2024,C8,2024,tonne,Climate change,kg CO2 eq,,40.4897880912,3.399088,1 kg seed,1_chara,,137.6283528233408
C8_2024,C8,2024,tonne,Climate change - Biogenic,kg CO2 eq,,40.4897880912,2.889202,1 kg seed,1_chara,,116.98317673267121
C8_2024,C8,2024,tonne,Climate change - Fossil,kg CO2 eq,,40.4897880912,0.50857,1 kg seed,1_chara,,20.59189152954158
C8_2024,C8,2024,tonne,Climate change - Land use and LU change,kg CO2 eq,,40.4897880912,0.001315,1 kg seed,1_chara,,0.053244071339928
C8_2024,C8,2024,tonne,"Ecotoxicity, freshwater",CTUe,,40.4897880912,98.81796,1 kg seed,1_chara,,4001.1182600046777
C8_2024,C8,2024,tonne,"Ecotoxicity, freshwater - inorganics",CTUe,,40.4897880912,0.974135,1 kg seed,1_chara,,39.44251972222111
C8_2024,C8,2024,tonne,"Ecotoxicity, freshwater - metals",CTUe,,40.4897880912,5.625106,1 kg seed,1_chara,,227.75934993053764
C8_2024,C8,2024,tonne,"Ecotoxicity, freshwater - organics",CTUe,,40.4897880912,92.21872,1 kg seed,1_chara,,3733.916430841707
C8_2024,C8,2024,tonne,"Eutrophication, freshwater",kg P eq,,40.4897880912,0.000426,1 kg seed,1_chara,,0.0172486497268512
C8_2024,C8,2024,tonne,"Eutrophication, marine",kg N eq,,40.4897880912,0.003472,1 kg seed,1_chara,,0.14058054425264638
C8_2024,C8,2024,tonne,"Eutrophication, terrestrial",mol N eq,,40.4897880912,0.015836,1 kg seed,1_chara,,0.6411962842122432
C8_2024,C8,2024,tonne,"Human toxicity, cancer",CTUh,,40.4897880912,4.69e-10,1 kg seed,1_chara,,1.89897106147728e-08
C8_2024,C8,2024,tonne,"Human toxicity, cancer - inorganics",CTUh,,40.4897880912,1.3e-23,1 kg seed,1_chara,,5.263672451856e-22
C8_2024,C8,2024,tonne,"Human toxicity, cancer - metals",CTUh,,40.4897880912,4.14e-10,1 kg seed,1_chara,,1.67627722697568e-08
C8_2024,C8,2024,tonne,"Human toxicity, cancer - organics",CTUh,,40.4897880912,5.57e-11,1 kg seed,1_chara,,2.2552811966798398e-09
C8_2024,C8,2024,tonne,"Human toxicity, non-cancer",CTUh,,40.4897880912,4.97e-08,1 kg seed,1_chara,,2.01234246813264e-06
C8_2024,C8,2024,tonne,"Human toxicity, non-cancer - inorganics",CTUh,,40.4897880912,7.61e-10,1 kg seed,1_chara,,3.08127287374032e-08
C8_2024,C8,2024,tonne,"Human toxicity, non-cancer - metals",CTUh,,40.4897880912,3.77e-08,1 kg seed,1_chara,,1.5264650110382399e-06
C8_2024,C8,2024,tonne,"Human toxicity, non-cancer - organics",CTUh,,40.4897880912,1.13e-08,1 kg seed,1_chara,,4.5753460543056e-07
C8_2024,C8,2024,tonne,Ionising radiation,kBq U-235 eq,,40.4897880912,0.024891,1 kg seed,1_chara,,1.0078313153780591
C8_2024,C8,2024,tonne,Land use,Pt,,40.4897880912,152.1972,1 kg seed,1_chara,,6162.432376073984
C8_2024,C8,2024,tonne,Ozone depletion,kg CFC11 eq,,40.4897880912,5.26e-08,1 kg seed,1_chara,,2.12976285359712e-06
C8_2024,C8,2024,tonne,Particulate matter,disease inc.,,40.4897880912,6.3e-08,1 kg seed,1_chara,,2.5508566497455997e-06
C8_2024,C8,2024,tonne,Photochemical ozone formation,kg NMVOC eq,,40.4897880912,0.00338,1 kg seed,1_chara,,0.136855483748256
C8_2024,C8,2024,tonne,"Resource use, fossils",MJ,,40.4897880912,4.956983,1 kg seed,1_chara,,200.70719124168085
C8_2024,C8,2024,tonne,"Resource use, minerals and metals",kg Sb eq,,40.4897880912,3.84e-06,1 kg seed,1_chara,,0.00015548078627020798
C8_2024,C8,2024,tonne,Water use,m3 depriv.,,40.4897880912,32.39614,1 kg seed,1_chara,,1311.712843572848
D1_2022,D1,2022,tonne,Acidification,mol H+ eq,,88.2352941176,0.003484,1 kg seed,1_chara,,0.3074117647057184
D1_2022,D1,2022,tonne,Climate change,kg CO2 eq,,88.2352941176,3.399088,1 kg seed,1_chara,,299.91952941160474
D1_2022,D1,2022,tonne,Climate change - Biogenic,kg CO2 eq,,88.2352941176,2.889202,1 kg seed,1_chara,,254.92958823515818
D1_2022,D1,2022,tonne,Climate change - Fossil,kg CO2 eq,,88.2352941176,0.50857,1 kg seed,1_chara,,44.873823529387835
D1_2022,D1,2022,tonne,Climate change - Land use and LU change,kg CO2 eq,,88.2352941176,0.001315,1 kg seed,1_chara,,0.116029411764644
D1_2022,D1,2022,tonne,"Ecotoxicity, freshwater",CTUe,,88.2352941176,98.81796,1 kg seed,1_chara,,8719.231764701233
D1_2022,D1,2022,tonne,"Ecotoxicity, freshwater - inorganics",CTUe,,88.2352941176,0.974135,1 kg seed,1_chara,,85.95308823524827
D1_2022,D1,2022,tonne,"Ecotoxicity, freshwater - metals",CTUe,,88.2352941176,5.625106,1 kg seed,1_chara,,496.33288235267645
D1_2022,D1,2022,tonne,"Ecotoxicity, freshwater - organics",CTUe,,88.2352941176,92.21872,1 kg seed,1_chara,,8136.945882348602
D1_2022,D1,2022,tonne,"Eutrophication, freshwater",kg P eq,,88.2352941176,0.000426,1 kg seed,1_chara,,0.037588235294097605
D1_2022,D1,2022,tonne,"Eutrophication, marine",kg N eq,,88.2352941176,0.003472,1 kg seed,1_chara,,0.3063529411763072
D1_2022,D1,2022,tonne,"Eutrophication, terrestrial",mol N eq,,88.2352941176,0.015836,1 kg seed,1_chara,,1.3972941176463136
D1_2022,D1,2022,tonne,"Human toxicity, cancer",CTUh,,88.2352941176,4.69e-10,1 kg seed,1_chara,,4.138235294115441e-08
D1_2022,D1,2022,tonne,"Human toxicity, cancer - inorganics",CTUh,,88.2352941176,1.3e-23,1 kg seed,1_chara,,1.1470588235288001e-21
D1_2022,D1,2022,tonne,"Human toxicity, cancer - metals",CTUh,,88.2352941176,4.14e-10,1 kg seed,1_chara,,3.652941176468641e-08
D1_2022,D1,2022,tonne,"Human toxicity, cancer - organics",CTUh,,88.2352941176,5.57e-11,1 kg seed,1_chara,,4.91470588235032e-09
D1_2022,D1,2022,tonne,"Human toxicity, non-cancer",CTUh,,88.2352941176,4.97e-08,1 kg seed,1_chara,,4.385294117644721e-06
D1_2022,D1,2022,tonne,"Human toxicity, non-cancer - inorganics",CTUh,,88.2352941176,7.61e-10,1 kg seed,1_chara,,6.71470588234936e-08
D1_2022,D1,2022,tonne,"Human toxicity, non-cancer - metals",CTUh,,88.2352941176,3.77e-08,1 kg seed,1_chara,,3.32647058823352e-06
D1_2022,D1,2022,tonne,"Human toxicity, non-cancer - organics",CTUh,,88.2352941176,1.13e-08,1 kg seed,1_chara,,9.970588235288801e-07
D1_2022,D1,2022,tonne,Ionising radiation,kBq U-235 eq,,88.2352941176,0.024891,1 kg seed,1_chara,,2.1962647058811817
D1_2022,D1,2022,tonne,Land use,Pt,,88.2352941176,152.1972,1 kg seed,1_chara,,13429.164705875193
D1_2022,D1,2022,tonne,Ozone depletion,kg CFC11 eq,,88.2352941176,5.26e-08,1 kg seed,1_chara,,4.641176470585761e-06
D1_2022,D1,2022,tonne,Particulate matter,disease inc.,,88.2352941176,6.3e-08,1 kg seed,1_chara,,5.5588235294088e-06
D1_2022,D1,2022,tonne,Photochemical ozone formation,kg NMVOC eq,,88.2352941176,0.00338,1 kg seed,1_chara,,0.29823529411748806
D1_2022,D1,2022,tonne,"Resource use, fossils",MJ,,88.2352941176,4.956983,1 kg seed,1_chara,,437.3808529409432
D1_2022,D1,2022,tonne,"Resource use, minerals and metals",kg Sb eq,,88.2352941176,3.84e-06,1 kg seed,1_chara,,0.000338823529411584
D1_2022,D1,2022,tonne,Water use,m3 depriv.,,88.2352941176,32.39614,1 kg seed,1_chara,,2858.4829411749465
D1_2023,D1,2023,tonne,Acidification,mol H+ eq,,44.8979591837,0.003484,1 kg seed,1_chara,,0.1564244897960108
D1_2023,D1,2023,tonne,Climate change,kg CO2 eq,,44.8979591837,3.399088,1 kg seed,1_chara,,152.61211428580447
D1_2023,D1,2023,tonne,Climate change - Biogenic,kg CO2 eq,,44.8979591837,2.889202,1 kg seed,1_chara,,129.7192734694644
D1_2023,D1,2023,tonne,Climate change - Fossil,kg CO2 eq,,44.8979591837,0.50857,1 kg seed,1_chara,,22.833755102054308
D1_2023,D1,2023,tonne,Climate change - Land use and LU change,kg CO2 eq,,44.8979591837,0.001315,1 kg seed,1_chara,,0.0590408163265655
D1_2023,D1,2023,tonne,"Ecotoxicity, freshwater",CTUe,,44.8979591837,98.81796,1 kg seed,1_chara,,4436.7247346965
D1_2023,D1,2023,tonne,"Ecotoxicity, freshwater - inorganics",CTUe,,44.8979591837,0.974135,1 kg seed,1_chara,,43.7366734694136
D1_2023,D1,2023,tonne,"Ecotoxicity, freshwater - metals",CTUe,,44.8979591837,5.625106,1 kg seed,1_chara,,252.55577959198598
D1_2023,D1,2023,tonne,"Ecotoxicity, freshwater - organics",CTUe,,44.8979591837,92.21872,1 kg seed,1_chara,,4140.4323265330595
D1_2023,D1,2023,tonne,"Eutrophication, freshwater",kg P eq,,44.8979591837,0.000426,1 kg seed,1_chara,,0.0191265306122562
D1_2023,D1,2023,tonne,"Eutrophication, marine",kg N eq,,44.8979591837,0.003472,1 kg seed,1_chara,,0.15588571428580641
D1_2023,D1,2023,tonne,"Eutrophication, terrestrial",mol N eq,,44.8979591837,0.015836,1 kg seed,1_chara,,0.7110040816330733
D1_2023,D1,2023,tonne,"Human toxicity, cancer",CTUh,,44.8979591837,4.69e-10,1 kg seed,1_chara,,2.1057142857155302e-08
D1_2023,D1,2023,tonne,"Human toxicity, cancer - inorganics",CTUh,,44.8979591837,1.3e-23,1 kg seed,1_chara,,5.836734693881e-22
D1_2023,D1,2023,tonne,"Human toxicity, cancer - metals",CTUh,,44.8979591837,4.14e-10,1 kg seed,1_chara,,1.8587755102051802e-08
D1_2023,D1,2023,tonne,"Human toxicity, cancer - organics",CTUh,,44.8979591837,5.57e-11,1 kg seed,1_chara,,2.50081632653209e-09
D1_2023,D1,2023,tonne,"Human toxicity, non-cancer",CTUh,,44.8979591837,4.97e-08,1 kg seed,1_chara,,2.2314285714298903e-06
D1_2023,D1,2023,tonne,"Human toxicity, non-cancer - inorganics",CTUh,,44.8979591837,7.61e-10,1 kg seed,1_chara,,3.41673469387957e-08
D1_2023,D1,2023,tonne,"Human toxicity, non-cancer - metals",CTUh,,44.8979591837,3.77e-08,1 kg seed,1_chara,,1.6926530612254901e-06
D1_2023,D1,2023,tonne,"Human toxicity, non-cancer - organics",CTUh,,44.8979591837,1.13e-08,1 kg seed,1_chara,,5.073469387758101e-07
D1_2023,D1,2023,tonne,Ionising radiation,kBq U-235 eq,,44.8979591837,0.024891,1 kg seed,1_chara,,1.1175551020414767
D1_2023,D1,2023,tonne,Land use,Pt,,44.8979591837,152.1972,1 kg seed,1_chara,,6833.343673473427
D1_2023,D1,2023,tonne,Ozone depletion,kg CFC11 eq,,44.8979591837,5.26e-08,1 kg seed,1_chara,,2.36163265306262e-06
D1_2023,D1,2023,tonne,Particulate matter,disease inc.,,44.8979591837,6.3e-08,1 kg seed,1_chara,,2.8285714285731e-06
D1_2023,D1,2023,tonne,Photochemical ozone formation,kg NMVOC eq,,44.8979591837,0.00338,1 kg seed,1_chara,,0.15175510204090603
D1_2023,D1,2023,tonne,"Resource use, fossils",MJ,,44.8979591837,4.956983,1 kg seed,1_chara,,222.5584204082948
D1_2023,D1,2023,tonne,"Resource use, minerals and metals",kg Sb eq,,44.8979591837,3.84e-06,1 kg seed,1_chara,,0.000172408163265408
D1_2023,D1,2023,tonne,Water use,m3 depriv.,,44.8979591837,32.39614,1 kg seed,1_chara,,1454.5205714294311
D1_2024,D1,2024,tonne,Acidification,mol H+ eq,,28.885912294,0.003484,1 kg seed,1_chara,,0.100638518432296
D1_2024,D1,2024,tonne,Climate change,kg CO2 eq,,28.885912294,3.399088,1 kg seed,1_chara,,98.18575784758787
D1_2024,D1,2024,tonne,Climate change - Biogenic,kg CO2 eq,,28.885912294,2.889202,1 kg seed,1_chara,,83.45723557164939
D1_2024,D1,2024,tonne,Climate change - Fossil,kg CO2 eq,,28.885912294,0.50857,1 kg seed,1_chara,,14.690508415359579
D1_2024,D1,2024,tonne,Climate change - Land use and LU change,kg CO2 eq,,28.885912294,0.001315,1 kg seed,1_chara,,0.03798497466661
D1_2024,D1,2024,tonne,"Ecotoxicity, freshwater",CTUe,,28.885912294,98.81796,1 kg seed,1_chara,,2854.4469256320003
D1_2024,D1,2024,tonne,"Ecotoxicity, freshwater - inorganics",CTUe,,28.885912294,0.974135,1 kg seed,1_chara,,28.13877817251569
D1_2024,D1,2024,tonne,"Ecotoxicity, freshwater - metals",CTUe,,28.885912294,5.625106,1 kg seed,1_chara,,162.48631856045316
D1_2024,D1,2024,tonne,"Ecotoxicity, freshwater - organics",CTUe,,28.885912294,92.21872,1 kg seed,1_chara,,2663.821857784944
D1_2024,D1,2024,tonne,"Eutrophication, freshwater",kg P eq,,28.885912294,0.000426,1 kg seed,1_chara,,0.012305398637244001
D1_2024,D1,2024,tonne,"Eutrophication, marine",kg N eq,,28.885912294,0.003472,1 kg seed,1_chara,,0.100291887484768
D1_2024,D1,2024,tonne,"Eutrophication, terrestrial",mol N eq,,28.885912294,0.015836,1 kg seed,1_chara,,0.457437307087784
D1_2024,D1,2024,tonne,"Human toxicity, cancer",CTUh,,28.885912294,4.69e-10,1 kg seed,1_chara,,1.3547492865886002e-08
D1_2024,D1,2024,tonne,"Human toxicity, cancer - inorganics",CTUh,,28.885912294,1.3e-23,1 kg seed,1_chara,,3.75516859822e-22
D1_2024,D1,2024,tonne,"Human toxicity, cancer - metals",CTUh,,28.885912294,4.14e-10,1 kg seed,1_chara,,1.1958767689716001e-08
D1_2024,D1,2024,tonne,"Human toxicity, cancer - organics",CTUh,,28.885912294,5.57e-11,1 kg seed,1_chara,,1.6089453147758e-09
D1_2024,D1,2024,tonne,"Human toxicity, non-cancer",CTUh,,28.885912294,4.97e-08,1 kg seed,1_chara,,1.4356298410118e-06
D1_2024,D1,2024,tonne,"Human toxicity, non-cancer - inorganics",CTUh,,28.885912294,7.61e-10,1 kg seed,1_chara,,2.1982179255734e-08
D1_2024,D1,2024,tonne,"Human toxicity, non-cancer - metals",CTUh,,28.885912294,3.77e-08,1 kg seed,1_chara,,1.0889988934838e-06
D1_2024,D1,2024,tonne,"Human toxicity, non-cancer - organics",CTUh,,28.885912294,1.13e-08,1 kg seed,1_chara,,3.264108089222e-07
D1_2024,D1,2024,tonne,Ionising radiation,kBq U-235 eq,,28.885912294,0.024891,1 kg seed,1_chara,,0.718999242909954
D1_2024,D1,2024,tonne,Land use,Pt,,28.885912294,152.1972,1 kg seed,1_chara,,4396.354970592377
D1_2024,D1,2024,tonne,Ozone depletion,kg CFC11 eq,,28.885912294,5.26e-08,1 kg seed,1_chara,,1.5193989866644e-06
D1_2024,D1,2024,tonne,Particulate matter,disease inc.,,28.885912294,6.3e-08,1 kg seed,1_chara,,1.8198124745219998e-06
D1_2024,D1,2024,tonne,Photochemical ozone formation,kg NMVOC eq,,28.885912294,0.00338,1 kg seed,1_chara,,0.09763438355372
D1_2024,D1,2024,tonne,"Resource use, fossils",MJ,,28.885912294,4.956983,1 kg seed,1_chara,,143.186976180849
D1_2024,D1,2024,tonne,"Resource use, minerals and metals",kg Sb eq,,28.885912294,3.84e-06,1 kg seed,1_chara,,0.00011092190320895999
D1_2024,D1,2024,tonne,Water use,m3 depriv.,,28.885912294,32.39614,1 kg seed,1_chara,,935.7920587041452
D2_2022,D2,2022,tonne,Acidification,mol H+ eq,,162.6016260163,0.003484,1 kg seed,1_chara,,0.5665040650407892
D2_2022,D2,2022,tonne,Climate change,kg CO2 eq,,162.6016260163,3.399088,1 kg seed,1_chara,,552.6972357724932
D2_2022,D2,2022,tonne,Climate change - Biogenic,kg CO2 eq,,162.6016260163,2.889202,1 kg seed,1_chara,,469.788943089546
D2_2022,D2,2022,tonne,Climate change - Fossil,kg CO2 eq,,162.6016260163,0.50857,1 kg seed,1_chara,,82.69430894310969
D2_2022,D2,2022,tonne,Climate change - Land use and LU change,kg CO2 eq,,162.6016260163,0.001315,1 kg seed,1_chara,,0.2138211382114345
D2_2022,D2,2022,tonne,"Ecotoxicity, freshwater",CTUe,,162.6016260163,98.81796,1 kg seed,1_chara,,16067.960975613692
D2_2022,D2,2022,tonne,"Ecotoxicity, freshwater - inorganics",CTUe,,162.6016260163,0.974135,1 kg seed,1_chara,,158.3959349593884
D2_2022,D2,2022,tonne,"Ecotoxicity, freshwater - metals",CTUe,,162.6016260163,5.625106,1 kg seed,1_chara,,914.6513821140452
D2_2022,D2,2022,tonne,"Ecotoxicity, freshwater - organics",CTUe,,162.6016260163,92.21872,1 kg seed,1_chara,,14994.913821141887
D2_2022,D2,2022,tonne,"Eutrophication, freshwater",kg P eq,,162.6016260163,0.000426,1 kg seed,1_chara,,0.06926829268294381
D2_2022,D2,2022,tonne,"Eutrophication, marine",kg N eq,,162.6016260163,0.003472,1 kg seed,1_chara,,0.5645528455285935
D2_2022,D2,2022,tonne,"Eutrophication, terrestrial",mol N eq,,162.6016260163,0.015836,1 kg seed,1_chara,,2.5749593495941268
D2_2022,D2,2022,tonne,"Human toxicity, cancer",CTUh,,162.6016260163,4.69e-10,1 kg seed,1_chara,,7.626016260164471e-08
D2_2022,D2,2022,tonne,"Human toxicity, cancer - inorganics",CTUh,,162.6016260163,1.3e-23,1 kg seed,1_chara,,2.1138211382119e-21
D2_2022,D2,2022,tonne,"Human toxicity, cancer - metals",CTUh,,162.6016260163,4.14e-10,1 kg seed,1_chara,,6.73170731707482e-08
D2_2022,D2,2022,tonne,"Human toxicity, cancer - organics",CTUh,,162.6016260163,5.57e-11,1 kg seed,1_chara,,9.05691056910791e-09
D2_2022,D2,2022,tonne,"Human toxicity, non-cancer",CTUh,,162.6016260163,4.97e-08,1 kg seed,1_chara,,8.08130081301011e-06
D2_2022,D2,2022,tonne,"Human toxicity, non-cancer - inorganics",CTUh,,162.6016260163,7.61e-10,1 kg seed,1_chara,,1.237398373984043e-07
D2_2022,D2,2022,tonne,"Human toxicity, non-cancer - metals",CTUh,,162.6016260163,3.77e-08,1 kg seed,1_chara,,6.13008130081451e-06
D2_2022,D2,2022,tonne,"Human toxicity, non-cancer - organics",CTUh,,162.6016260163,1.13e-08,1 kg seed,1_chara,,1.8373983739841901e-06
D2_2022,D2,2022,tonne,Ionising radiation,kBq U-235 eq,,162.6016260163,0.024891,1 kg seed,1_chara,,4.047317073171723
D2_2022,D2,2022,tonne,Land use,Pt,,162.6016260163,152.1972,1 kg seed,1_chara,,24747.512195128016
D2_2022,D2,2022,tonne,Ozone depletion,kg CFC11 eq,,162.6016260163,5.26e-08,1 kg seed,1_chara,,8.55284552845738e-06
D2_2022,D2,2022,tonne,Particulate matter,disease inc.,,162.6016260163,6.3e-08,1 kg seed,1_chara,,1.02439024390269e-05
D2_2022,D2,2022,tonne,Photochemical ozone formation,kg NMVOC eq,,162.6016260163,0.00338,1 kg seed,1_chara,,0.549593495935094
D2_2022,D2,2022,tonne,"Resource use, fossils",MJ,,162.6016260163,4.956983,1 kg seed,1_chara,,806.0134959351568
