dmu_id,farmer_id,year,basis,impact_category,impact_unit,seed_amount_kg_ha,seed_amount_kg_tonne,seed_factor_per_unit,seed_factor_unit,characterisation_sheet,single_score_file,sowing_total_impact
NT2_2024,NT2,2024,ha,"Human toxicity, cancer - organics",CTUh,150.0,,5.57e-11,1 kg seed,1_chara,,8.355e-09
NT2_2024,NT2,2024,ha,"Human toxicity, non-cancer",CTUh,150.0,,4.97e-08,1 kg seed,1_chara,,7.455000000000001e-06
NT2_2024,NT2,2024,ha,"Human toxicity, non-cancer - inorganics",CTUh,150.0,,7.61e-10,1 kg seed,1_chara,,1.1415e-07
NT2_2024,NT2,2024,ha,"Human toxicity, non-cancer - metals",CTUh,150.0,,3.77e-08,1 kg seed,1_chara,,5.655e-06
NT2_2024,NT2,2024,ha,"Human toxicity, non-cancer - organics",CTUh,150.0,,1.13e-08,1 kg seed,1_chara,,1.695e-06
NT2_2024,NT2,2024,ha,Ionising radiation,kBq U-235 eq,150.0,,0.024891,1 kg seed,1_chara,,3.73365
NT2_2024,NT2,2024,ha,Land use,Pt,150.0,,152.1972,1 kg seed,1_chara,,22829.58
NT2_2024,NT2,2024,ha,Ozone depletion,kg CFC11 eq,150.0,,5.26e-08,1 kg seed,1_chara,,7.89e-06
NT2_2024,NT2,2024,ha,Particulate matter,disease inc.,150.0,,6.3e-08,1 kg seed,1_chara,,9.45e-06
NT2_2024,NT2,2024,ha,Photochemical ozone formation,kg NMVOC eq,150.0,,0.00338,1 kg seed,1_chara,,0.507
NT2_2024,NT2,2024,ha,"Resource use, fossils",MJ,150.0,,4.956983,1 kg seed,1_chara,,743.54745
NT2_2024,NT2,2024,ha,"Resource use, minerals and metals",kg Sb eq,150.0,,3.84e-06,1 kg seed,1_chara,,0.0005759999999999999
NT2_2024,NT2,2024,ha,Water use,m3 depriv.,150.0,,32.39614,1 kg seed,1_chara,,4859.421
