dmu_id,farmer_id,year,basis,impact_category,impact_unit,water_amount_m3_ha,water_amount_m3_tonne,water_factor_per_unit,water_factor_unit,characterisation_sheet,single_score_file,water_total_impact
C2_2024,C2,2024,tonne,Photochemical ozone formation,Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Resource use, fossils",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Resource use, minerals and metals",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,Total,Pt,,1531.583,48558.4,1 m3 water,,singlescore_18.json,74371219.9472
C2_2024,C2,2024,tonne,Water use,Pt,,1531.583,48558.4,1 m3 water,,singlescore_18.json,74371219.9472
C3_2022,C3,2022,tonne,Acidification,Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,Climate change,Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,Climate change - Biogenic,Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,Climate change - Fossil,Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,Climate change - Land use and LU change,Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Ecotoxicity, freshwater",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Ecotoxicity, freshwater - inorganics",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Ecotoxicity, freshwater - metals",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Ecotoxicity, freshwater - organics",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Eutrophication, freshwater",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Eutrophication, marine",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Eutrophication, terrestrial",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Human toxicity, cancer",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Human toxicity, cancer - inorganics",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Human toxicity, cancer - metals",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Human toxicity, cancer - organics",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Human toxicity, non-cancer",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Human toxicity, non-cancer - inorganics",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Human toxicity, non-cancer - metals",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Human toxicity, non-cancer - organics",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,Ionising radiation,Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,Land use,Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,Ozone depletion,Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,Particulate matter,Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,Photochemical ozone formation,Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Resource use, fossils",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,"Resource use, minerals and metals",Pt,,2372.83,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2022,C3,2022,tonne,Total,Pt,,2372.83,48558.4,1 m3 water,,singlescore_18.json,115220828.272
C3_2022,C3,2022,tonne,Water use,Pt,,2372.83,48558.4,1 m3 water,,singlescore_18.json,115220828.272
C3_2023,C3,2023,tonne,Acidification,Pt,,1905.455,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2023,C3,2023,tonne,Climate change,Pt,,1905.455,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2023,C3,2023,tonne,Climate change - Biogenic,Pt,,1905.455,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2023,C3,2023,tonne,Climate change - Fossil,Pt,,1905.455,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2023,C3,2023,tonne,Climate change - Land use and LU change,Pt,,1905.455,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2023,C3,2023,tonne,"Ecotoxicity, freshwater",Pt,,1905.455,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2023,C3,2023,tonne,"Ecotoxicity, freshwater - inorganics",Pt,,1905.455,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2023,C3,2023,tonne,"Ecotoxicity, freshwater - metals",Pt,,1905.455,0.0,1 m3 water,,singlescore_18.json,0.0
C3_2023,C3,2023,tonne,"Ecotoxicity, freshwater - organics",Pt,,1905.455,0.0,1 m3 water,,singlescore_18.json,0.0
