dmu_id,farmer_id,year,basis,impact_category,impact_unit,n_amount_kg_ha,p_amount_kg_ha,k_amount_kg_ha,n_amount_kg_tonne,p_amount_kg_tonne,k_amount_kg_tonne,n_factor_per_unit,p_factor_per_unit,k_factor_per_unit,n_factor_unit,p_factor_unit,k_factor_unit,n_characterisation_sheet,p_characterisation_sheet,k_characterisation_sheet,n_single_score_file,p_single_score_file,k_single_score_file,n_impact,p_impact,k_impact,fertilisation_total_impact
C1_2023,C1,2023,ha,"Ecotoxicity, freshwater",Pt,129.0,30.0,0.0,,,,5565.61551,90293.99429999999,458127.314,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,717964.40079,2708819.829,0.0,3426784.22979
C1_2023,C1,2023,ha,"Ecotoxicity, freshwater - inorganics",Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,ha,"Ecotoxicity, freshwater - metals",Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,ha,"Ecotoxicity, freshwater - organics",Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,ha,"Eutrophication, freshwater",Pt,129.0,30.0,0.0,,,,4.5732e-06,1.96112e-05,1.2730799999999998e-05,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0005899427999999999,0.000588336,0.0,0.0011782787999999999
C1_2023,C1,2023,ha,"Eutrophication, marine",Pt,129.0,30.0,0.0,,,,0.002243326,0.002318746,0.002428524,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.289389054,0.06956238000000001,0.0,0.35895143399999996
C1_2023,C1,2023,ha,"Eutrophication, terrestrial",Pt,129.0,30.0,0.0,,,,1.58592573,0.34276347,0.38357631,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,204.58441917000002,10.2829041,0.0,214.86732327
C1_2023,C1,2023,ha,"Human toxicity, cancer",Pt,129.0,30.0,0.0,,,,4.3788000000000003e-16,2.0828e-15,1.4514e-15,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,5.648652e-14,6.248399999999999e-14,0.0,1.1897052e-13
C1_2023,C1,2023,ha,"Human toxicity, cancer - inorganics",Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,ha,"Human toxicity, cancer - metals",Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,ha,"Human toxicity, cancer - organics",Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,ha,"Human toxicity, non-cancer",Pt,129.0,30.0,0.0,,,,1.748e-13,5.67226e-13,8.652599999999999e-13,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,2.25492e-11,1.701678e-11,0.0,3.956598e-11
C1_2023,C1,2023,ha,"Human toxicity, non-cancer - inorganics",Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,ha,"Human toxicity, non-cancer - metals",Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,ha,"Human toxicity, non-cancer - organics",Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,ha,Ionising radiation,Pt,129.0,30.0,0.0,,,,21.066451,71.22199499999999,51.815903000000006,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,2717.5721790000002,2136.65985,0.0,4854.232029000001
C1_2023,C1,2023,ha,Land use,Pt,129.0,30.0,0.0,,,,254308.65899999999,3434320.02,2789874.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,32805817.011,103029600.6,0.0,135835417.611
C1_2023,C1,2023,ha,Ozone depletion,Pt,129.0,30.0,0.0,,,,5.2984e-10,5.1356e-10,5.8312e-10,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,6.834936e-08,1.5406800000000003e-08,0.0,8.375616e-08
C1_2023,C1,2023,ha,Particulate matter,Pt,129.0,30.0,0.0,,,,2.56557e-11,1.5046200000000003e-11,1.45961e-11,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,3.3095853e-09,4.513860000000001e-10,0.0,3.7609713000000005e-09
C1_2023,C1,2023,ha,Photochemical ozone formation,Pt,129.0,30.0,0.0,,,,0.00772702,0.015733399999999998,0.015512239999999998,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.9967855800000001,0.4720019999999999,0.0,1.4687875799999999
C1_2023,C1,2023,ha,"Resource use, fossils",Pt,129.0,30.0,0.0,,,,252626.08020000003,232942.92750000002,229857.6558,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,32588764.345800005,6988287.825,0.0,39577052.17080001
C1_2023,C1,2023,ha,"Resource use, minerals and metals",Pt,129.0,30.0,0.0,,,,1.3007999999999998e-07,2.5872e-07,2.472e-07,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,1.6780319999999997e-05,7.761599999999999e-06,0.0,2.4541919999999998e-05
C1_2023,C1,2023,ha,Total,Pt,129.0,30.0,0.0,,,,519378.6717280199,3764220.789358167,3484059.454128132,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,66999848.65291457,112926623.680745,0.0,179926472.3336596
C1_2023,C1,2023,ha,Water use,Pt,129.0,30.0,0.0,,,,210.37731,1554.109634,1161.545319,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,27138.67299,46623.28902,0.0,73761.96200999999
C1_2024,C1,2024,ha,Acidification,Pt,129.0,30.0,0.0,,,,0.19821624,0.09966368,0.06340608,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,25.56989496,2.9899104000000003,0.0,28.55980536
C1_2024,C1,2024,ha,Climate change,Pt,129.0,30.0,0.0,,,,6645.07914,5038.05543,4986.658170000001,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,857215.20906,151141.6629,0.0,1008356.87196
C1_2024,C1,2024,ha,Climate change - Biogenic,Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2024,C1,2024,ha,Climate change - Fossil,Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2024,C1,2024,ha,Climate change - Land use and LU change,Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2024,C1,2024,ha,"Ecotoxicity, freshwater",Pt,129.0,30.0,0.0,,,,5565.61551,90293.99429999999,458127.314,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,717964.40079,2708819.829,0.0,3426784.22979
C1_2024,C1,2024,ha,"Ecotoxicity, freshwater - inorganics",Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2024,C1,2024,ha,"Ecotoxicity, freshwater - metals",Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2024,C1,2024,ha,"Ecotoxicity, freshwater - organics",Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2024,C1,2024,ha,"Eutrophication, freshwater",Pt,129.0,30.0,0.0,,,,4.5732e-06,1.96112e-05,1.2730799999999998e-05,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0005899427999999999,0.000588336,0.0,0.0011782787999999999
C1_2024,C1,2024,ha,"Eutrophication, marine",Pt,129.0,30.0,0.0,,,,0.002243326,0.002318746,0.002428524,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.289389054,0.06956238000000001,0.0,0.35895143399999996
C1_2024,C1,2024,ha,"Eutrophication, terrestrial",Pt,129.0,30.0,0.0,,,,1.58592573,0.34276347,0.38357631,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,204.58441917000002,10.2829041,0.0,214.86732327
C1_2024,C1,2024,ha,"Human toxicity, cancer",Pt,129.0,30.0,0.0,,,,4.3788000000000003e-16,2.0828e-15,1.4514e-15,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,5.648652e-14,6.248399999999999e-14,0.0,1.1897052e-13
C1_2024,C1,2024,ha,"Human toxicity, cancer - inorganics",Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2024,C1,2024,ha,"Human toxicity, cancer - metals",Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2024,C1,2024,ha,"Human toxicity, cancer - organics",Pt,129.0,30.0,0.0,,,,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2024,C1,2024,ha,"Human toxicity, non-cancer",Pt,129.0,30.0,0.0,,,,1.748e-13,5.67226e-13,8.652599999999999e-13,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,2.25492e-11,1.701678e-11,0.0,3.956598e-11
