dmu_id,farmer_id,year,basis,impact_category,impact_unit,n_amount_kg_ha,p_amount_kg_ha,k_amount_kg_ha,n_amount_kg_tonne,p_amount_kg_tonne,k_amount_kg_tonne,n_factor_per_unit,p_factor_per_unit,k_factor_per_unit,n_factor_unit,p_factor_unit,k_factor_unit,n_characterisation_sheet,p_characterisation_sheet,k_characterisation_sheet,n_single_score_file,p_single_score_file,k_single_score_file,n_impact,p_impact,k_impact,fertilisation_total_impact
C1_2022,C1,2022,tonne,"Human toxicity, non-cancer - inorganics",Pt,,,,28.08,6.77,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2022,C1,2022,tonne,"Human toxicity, non-cancer - metals",Pt,,,,28.08,6.77,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2022,C1,2022,tonne,"Human toxicity, non-cancer - organics",Pt,,,,28.08,6.77,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2022,C1,2022,tonne,Ionising radiation,Pt,,,,28.08,6.77,0.0,21.066451,71.22199499999999,51.815903000000006,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,591.54594408,482.1729061499999,0.0,1073.71885023
C1_2022,C1,2022,tonne,Land use,Pt,,,,28.08,6.77,0.0,254308.65899999999,3434320.02,2789874.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,7140987.144719999,23250346.5354,0.0,30391333.68012
C1_2022,C1,2022,tonne,Ozone depletion,Pt,,,,28.08,6.77,0.0,5.2984e-10,5.1356e-10,5.8312e-10,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,1.48779072e-08,3.4768012e-09,0.0,1.83547084e-08
C1_2022,C1,2022,tonne,Particulate matter,Pt,,,,28.08,6.77,0.0,2.56557e-11,1.5046200000000003e-11,1.45961e-11,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,7.20412056e-10,1.0186277400000001e-10,0.0,8.2227483e-10
C1_2022,C1,2022,tonne,Photochemical ozone formation,Pt,,,,28.08,6.77,0.0,0.00772702,0.015733399999999998,0.015512239999999998,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.2169747216,0.10651511799999998,0.0,0.3234898396
C1_2022,C1,2022,tonne,"Resource use, fossils",Pt,,,,28.08,6.77,0.0,252626.08020000003,232942.92750000002,229857.6558,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,7093740.3320160005,1577023.619175,0.0,8670763.951191
C1_2022,C1,2022,tonne,"Resource use, minerals and metals",Pt,,,,28.08,6.77,0.0,1.3007999999999998e-07,2.5872e-07,2.472e-07,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,3.6526463999999993e-06,1.7515343999999997e-06,0.0,5.404180799999999e-06
C1_2022,C1,2022,tonne,Total,Pt,,,,28.08,6.77,0.0,519378.6717280199,3764220.789358167,3484059.454128132,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,14584153.102122799,25483774.74395479,0.0,40067927.84607759
C1_2022,C1,2022,tonne,Water use,Pt,,,,28.08,6.77,0.0,210.37731,1554.109634,1161.545319,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,5907.3948648,10521.322222179999,0.0,16428.71708698
C1_2023,C1,2023,tonne,Acidification,Pt,,,,28.42,6.61,0.0,0.19821624,0.09966368,0.06340608,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,5.6333055408,0.6587769248,0.0,6.2920824656
C1_2023,C1,2023,tonne,Climate change,Pt,,,,28.42,6.61,0.0,6645.07914,5038.05543,4986.658170000001,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,188853.14915880002,33301.546392300006,0.0,222154.6955511
C1_2023,C1,2023,tonne,Climate change - Biogenic,Pt,,,,28.42,6.61,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,tonne,Climate change - Fossil,Pt,,,,28.42,6.61,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,tonne,Climate change - Land use and LU change,Pt,,,,28.42,6.61,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,tonne,"Ecotoxicity, freshwater",Pt,,,,28.42,6.61,0.0,5565.61551,90293.99429999999,458127.314,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,158174.7927942,596843.3023229999,0.0,755018.0951171999
C1_2023,C1,2023,tonne,"Ecotoxicity, freshwater - inorganics",Pt,,,,28.42,6.61,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,tonne,"Ecotoxicity, freshwater - metals",Pt,,,,28.42,6.61,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
