dmu_id,farmer_id,year,basis,impact_category,impact_unit,herbicide_amount_kg_ha,fungicide_amount_kg_ha,pesticide_amount_kg_ha,herbicide_amount_kg_tonne,fungicide_amount_kg_tonne,pesticide_amount_kg_tonne,herbicide_factor_per_unit,fungicide_factor_per_unit,pesticide_factor_per_unit,herbicide_factor_unit,fungicide_factor_unit,pesticide_factor_unit,herbicide_factor_group,fungicide_factor_group,pesticide_factor_group,herbicide_characterisation_sheets,fungicide_characterisation_sheets,pesticide_characterisation_sheets,herbicide_single_score_file,fungicide_single_score_file,pesticide_single_score_file,herbicide_impact,fungicide_impact,pesticide_impact,crop_protection_total_impact
C1_2023,C1,2023,tonne,"Human toxicity, non-cancer - inorganics",Pt,,,,0.2237245479,0.0,0.0173204528,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,tonne,"Human toxicity, non-cancer - metals",Pt,,,,0.2237245479,0.0,0.0173204528,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,tonne,"Human toxicity, non-cancer - organics",Pt,,,,0.2237245479,0.0,0.0173204528,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,tonne,Ionising radiation,Pt,,,,0.2237245479,0.0,0.0173204528,837.086585,620.0116840000001,711.710174,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,187.27681778227992,0.0,12.327142476046788,199.6039602583267
C1_2023,C1,2023,tonne,Land use,Pt,,,,0.2237245479,0.0,0.0173204528,10351420.44,9671351.19,10419696.54,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,2315866.858061819,0.0,180473.8621113933,2496340.7201732122
C1_2023,C1,2023,tonne,Ozone depletion,Pt,,,,0.2237245479,0.0,0.0173204528,2.1756e-09,1.40008e-09,1.4799999999999999e-09,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,4.867351264112399e-10,0.0,2.5634270143999998e-11,5.123693965552399e-10
C1_2023,C1,2023,tonne,Particulate matter,Pt,,,,0.2237245479,0.0,0.0173204528,1.7361e-11,1.44032e-11,1.54963e-11,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,3.8840818760919e-12,0.0,2.6840293272464e-13,4.15248480881654e-12
C1_2023,C1,2023,tonne,Photochemical ozone formation,Pt,,,,0.2237245479,0.0,0.0173204528,0.0482284,0.03470854,0.038507059999999996,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.01078987698594036,0.0,0.000666959715196768,0.011456836701137127
C1_2023,C1,2023,tonne,"Resource use, fossils",Pt,,,,0.2237245479,0.0,0.0173204528,1337963.403,941010.855,1030841.5170000001,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,299335.25744292047,0.0,17854.6418394789,317189.8992823994
C1_2023,C1,2023,tonne,"Resource use, minerals and metals",Pt,,,,0.2237245479,0.0,0.0173204528,2.9472e-07,2.208e-07,2.5343999999999997e-07,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,6.593609875708799e-08,0.0,4.389695557632e-09,7.032579431471999e-08
