dmu_id,farmer_id,year,basis,impact_category,impact_unit,herbicide_amount_kg_ha,fungicide_amount_kg_ha,pesticide_amount_kg_ha,herbicide_amount_kg_tonne,fungicide_amount_kg_tonne,pesticide_amount_kg_tonne,herbicide_factor_per_unit,fungicide_factor_per_unit,pesticide_factor_per_unit,herbicide_factor_unit,fungicide_factor_unit,pesticide_factor_unit,herbicide_factor_group,fungicide_factor_group,pesticide_factor_group,herbicide_characterisation_sheets,fungicide_characterisation_sheets,pesticide_characterisation_sheets,herbicide_single_score_file,fungicide_single_score_file,pesticide_single_score_file,herbicide_impact,fungicide_impact,pesticide_impact,crop_protection_total_impact
C3_2024,C3,2024,ha,"Resource use, minerals and metals",Pt,0.453942796,0.0445513677,0.0,,,,2.9472e-07,2.208e-07,2.5343999999999997e-07,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,1.3378602083711999e-07,9.836941988159998e-09,0.0,1.4362296282527999e-07
C3_2024,C3,2024,ha,Total,Pt,0.453942796,0.0445513677,0.0,,,,13176815.469822299,14456166.866849951,540489472.3400254,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,5981520.456747187,644042.0056175891,0.0,6625562.462364776
C3_2024,C3,2024,ha,Water use,Pt,0.453942796,0.0445513677,0.0,,,,1884.394864,1440.918633,1631.081551,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,855.4074733321997,64.19489584456434,0.0,919.6023691767641
C4_2022,C4,2022,ha,Acidification,Pt,2.7279571599,0.0,0.0,,,,0.17838808,0.13245375999999998,0.14868711999999998,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.48663504007681396,0.0,0.0,0.48663504007681396
C4_2022,C4,2022,ha,Climate change,Pt,2.7279571599,0.0,0.0,,,,24201.564,16691.588519999998,18147.4914,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,66020.82979457808,0.0,0.0,66020.82979457808
C4_2022,C4,2022,ha,Climate change - Biogenic,Pt,2.7279571599,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2022,C4,2022,ha,Climate change - Fossil,Pt,2.7279571599,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2022,C4,2022,ha,Climate change - Land use and LU change,Pt,2.7279571599,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2022,C4,2022,ha,"Ecotoxicity, freshwater",Pt,2.7279571599,0.0,0.0,,,,1460507.7396,3825051.6733000004,529018443.3026,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,3984202.5453311843,0.0,0.0,3984202.5453311843
C4_2022,C4,2022,ha,"Ecotoxicity, freshwater - inorganics",Pt,2.7279571599,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2022,C4,2022,ha,"Ecotoxicity, freshwater - metals",Pt,2.7279571599,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2022,C4,2022,ha,"Ecotoxicity, freshwater - organics",Pt,2.7279571599,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2022,C4,2022,ha,"Eutrophication, freshwater",Pt,2.7279571599,0.0,0.0,,,,0.0001366398,0.000103618,0.000118759,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.000372747520737304,0.0,0.0,0.000372747520737304
C4_2022,C4,2022,ha,"Eutrophication, marine",Pt,2.7279571599,0.0,0.0,,,,0.010586454,0.008716038,0.009537278,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.028879392987251996,0.0,0.0,0.028879392987251996
C4_2022,C4,2022,ha,"Eutrophication, terrestrial",Pt,2.7279571599,0.0,0.0,,,,0.60443343,0.45373077,0.50045004,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,1.6488685030514154,0.0,0.0,1.6488685030514154
C4_2022,C4,2022,ha,"Human toxicity, cancer",Pt,2.7279571599,0.0,0.0,,,,5.3791999999999995e-15,5.9696e-15,4.6166e-15,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,1.467422715453408e-14,0.0,0.0,1.467422715453408e-14
C4_2022,C4,2022,ha,"Human toxicity, cancer - inorganics",Pt,2.7279571599,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2022,C4,2022,ha,"Human toxicity, cancer - metals",Pt,2.7279571599,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2022,C4,2022,ha,"Human toxicity, cancer - organics",Pt,2.7279571599,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2022,C4,2022,ha,"Human toxicity, non-cancer",Pt,2.7279571599,0.0,0.0,,,,7.236719999999999e-12,3.766066e-12,1.5654213999999998e-09,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,1.9741462138191525e-11,0.0,0.0,1.9741462138191525e-11
C4_2022,C4,2022,ha,"Human toxicity, non-cancer - inorganics",Pt,2.7279571599,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2022,C4,2022,ha,"Human toxicity, non-cancer - metals",Pt,2.7279571599,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2022,C4,2022,ha,"Human toxicity, non-cancer - organics",Pt,2.7279571599,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2022,C4,2022,ha,Ionising radiation,Pt,2.7279571599,0.0,0.0,,,,837.086585,620.0116840000001,711.710174,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,2283.5363430069897,0.0,0.0,2283.5363430069897
C4_2022,C4,2022,ha,Land use,Pt,2.7279571599,0.0,0.0,,,,10351420.44,9671351.19,10419696.54,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,28238231.504433207,0.0,0.0,28238231.504433207
C4_2022,C4,2022,ha,Ozone depletion,Pt,2.7279571599,0.0,0.0,,,,2.1756e-09,1.40008e-09,1.4799999999999999e-09,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,5.9349435970784395e-09,0.0,0.0,5.9349435970784395e-09
C4_2022,C4,2022,ha,Particulate matter,Pt,2.7279571599,0.0,0.0,,,,1.7361e-11,1.44032e-11,1.54963e-11,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,4.73600642530239e-11,0.0,0.0,4.73600642530239e-11
C4_2022,C4,2022,ha,Photochemical ozone formation,Pt,2.7279571599,0.0,0.0,,,,0.0482284,0.03470854,0.038507059999999996,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.13156500909052116,0.0,0.0,0.13156500909052116
C4_2022,C4,2022,ha,"Resource use, fossils",Pt,2.7279571599,0.0,0.0,,,,1337963.403,941010.855,1030841.5170000001,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,3649906.844898019,0.0,0.0,3649906.844898019
C4_2022,C4,2022,ha,"Resource use, minerals and metals",Pt,2.7279571599,0.0,0.0,,,,2.9472e-07,2.208e-07,2.5343999999999997e-07,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,8.03983534165728e-07,0.0,0.0,8.03983534165728e-07
C4_2022,C4,2022,ha,Total,Pt,2.7279571599,0.0,0.0,,,,13176815.469822299,14456166.866849951,540489472.3400254,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,35945788.10558282,0.0,0.0,35945788.10558282
C4_2022,C4,2022,ha,Water use,Pt,2.7279571599,0.0,0.0,,,,1884.394864,1440.918633,1631.081551,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,5140.548461327587,0.0,0.0,5140.548461327587
C4_2023,C4,2023,ha,Acidification,Pt,0.2584563758,0.0,0.1304697987,,,,0.17838808,0.13245375999999998,0.14868711999999998,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.04610553664272047,0.0,0.01939917861568274,0.0655047152584032
C4_2023,C4,2023,ha,Climate change,Pt,0.2584563758,0.0,0.1304697987,,,,24201.564,16691.588519999998,18147.4914,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,6255.0485201317515,0.0,2367.699549867981,8622.748069999732
C4_2023,C4,2023,ha,Climate change - Biogenic,Pt,0.2584563758,0.0,0.1304697987,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2023,C4,2023,ha,Climate change - Fossil,Pt,0.2584563758,0.0,0.1304697987,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2023,C4,2023,ha,Climate change - Land use and LU change,Pt,0.2584563758,0.0,0.1304697987,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2023,C4,2023,ha,"Ecotoxicity, freshwater",Pt,0.2584563758,0.0,0.1304697987,,,,1460507.7396,3825051.6733000004,529018443.3026,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,377477.5372048662,0.0,69020929.80627759,69398407.34348245
C4_2023,C4,2023,ha,"Ecotoxicity, freshwater - inorganics",Pt,0.2584563758,0.0,0.1304697987,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2023,C4,2023,ha,"Ecotoxicity, freshwater - metals",Pt,0.2584563758,0.0,0.1304697987,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2023,C4,2023,ha,"Ecotoxicity, freshwater - organics",Pt,0.2584563758,0.0,0.1304697987,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2023,C4,2023,ha,"Eutrophication, freshwater",Pt,0.2584563758,0.0,0.1304697987,,,,0.0001366398,0.000103618,0.000118759,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,3.5315427498036845e-05,0.0,1.5494462823813302e-05,5.080989032185015e-05
C4_2023,C4,2023,ha,"Eutrophication, marine",Pt,0.2584563758,0.0,0.1304697987,,,,0.010586454,0.008716038,0.009537278,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0027361365334134134,0.0,0.0012443267408059385,0.003980463274219352
C4_2023,C4,2023,ha,"Eutrophication, terrestrial",Pt,0.2584563758,0.0,0.1304697987,,,,0.60443343,0.45373077,0.50045004,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.15621967373016302,0.0,0.06529361597820696,0.22151328970836998
C4_2023,C4,2023,ha,"Human toxicity, cancer",Pt,0.2584563758,0.0,0.1304697987,,,,5.3791999999999995e-15,5.9696e-15,4.6166e-15,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,1.39028853670336e-15,0.0,6.023268726784201e-16,1.99261540938178e-15
C4_2023,C4,2023,ha,"Human toxicity, cancer - inorganics",Pt,0.2584563758,0.0,0.1304697987,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2023,C4,2023,ha,"Human toxicity, cancer - metals",Pt,0.2584563758,0.0,0.1304697987,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2023,C4,2023,ha,"Human toxicity, cancer - organics",Pt,0.2584563758,0.0,0.1304697987,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2023,C4,2023,ha,"Human toxicity, non-cancer",Pt,0.2584563758,0.0,0.1304697987,,,,7.236719999999999e-12,3.766066e-12,1.5654213999999998e-09,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,1.8703764238793758e-12,0.0,2.0424021493867214e-10,2.0611059136255152e-10
C4_2023,C4,2023,ha,"Human toxicity, non-cancer - inorganics",Pt,0.2584563758,0.0,0.1304697987,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2023,C4,2023,ha,"Human toxicity, non-cancer - metals",Pt,0.2584563758,0.0,0.1304697987,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2023,C4,2023,ha,"Human toxicity, non-cancer - organics",Pt,0.2584563758,0.0,0.1304697987,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2023,C4,2023,ha,Ionising radiation,Pt,0.2584563758,0.0,0.1304697987,,,,837.086585,620.0116840000001,711.710174,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,216.35036498989868,0.0,92.85668313452199,309.2070481244207
C4_2023,C4,2023,ha,Land use,Pt,0.2584563758,0.0,0.1304697987,,,,10351420.44,9671351.19,10419696.54,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,2675390.6113044415,0.0,1359455.7100888863,4034846.321393328
C4_2023,C4,2023,ha,Ozone depletion,Pt,0.2584563758,0.0,0.1304697987,,,,2.1756e-09,1.40008e-09,1.4799999999999999e-09,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,5.622976911904801e-10,0.0,1.9309530207599998e-10,7.553929932664801e-10
C4_2023,C4,2023,ha,Particulate matter,Pt,0.2584563758,0.0,0.1304697987,,,,1.7361e-11,1.44032e-11,1.54963e-11,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,4.487061140263801e-12,0.0,2.0217991415948102e-12,6.508860281858611e-12
C4_2023,C4,2023,ha,Photochemical ozone formation,Pt,0.2584563758,0.0,0.1304697987,,,,0.0482284,0.03470854,0.038507059999999996,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.01246493747463272,0.0,0.005024008366728822,0.01748894584136154
C4_2023,C4,2023,ha,"Resource use, fossils",Pt,0.2584563758,0.0,0.1304697987,,,,1337963.403,941010.855,1030841.5170000001,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,345805.17209241487,0.0,134493.68521459264,480298.85730700754
C4_2023,C4,2023,ha,"Resource use, minerals and metals",Pt,0.2584563758,0.0,0.1304697987,,,,2.9472e-07,2.208e-07,2.5343999999999997e-07,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,7.617226307577601e-08,0.0,3.3066265782527995e-08,1.09238528858304e-07
C4_2023,C4,2023,ha,Total,Pt,0.2584563758,0.0,0.1304697987,,,,13176815.469822299,14456166.866849951,540489472.3400254,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,3405631.970915646,0.0,70517552.65567234,73923184.62658799
C4_2023,C4,2023,ha,Water use,Pt,0.2584563758,0.0,0.1304697987,,,,1884.394864,1440.918633,1631.081551,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,487.033867125574,0.0,212.80688162225377,699.8407487478278
C4_2024,C4,2024,ha,Acidification,Pt,0.7220276498,0.0,0.0,,,,0.17838808,0.13245375999999998,0.14868711999999998,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.12880112615473438,0.0,0.0,0.12880112615473438
C4_2024,C4,2024,ha,Climate change,Pt,0.7220276498,0.0,0.0,,,,24201.564,16691.588519999998,18147.4914,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,17474.198376404285,0.0,0.0,17474.198376404285
C4_2024,C4,2024,ha,Climate change - Biogenic,Pt,0.7220276498,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2024,C4,2024,ha,Climate change - Fossil,Pt,0.7220276498,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2024,C4,2024,ha,Climate change - Land use and LU change,Pt,0.7220276498,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2024,C4,2024,ha,"Ecotoxicity, freshwater",Pt,0.7220276498,0.0,0.0,,,,1460507.7396,3825051.6733000004,529018443.3026,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,1054526.9707380985,0.0,0.0,1054526.9707380985
C4_2024,C4,2024,ha,"Ecotoxicity, freshwater - inorganics",Pt,0.7220276498,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2024,C4,2024,ha,"Ecotoxicity, freshwater - metals",Pt,0.7220276498,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2024,C4,2024,ha,"Ecotoxicity, freshwater - organics",Pt,0.7220276498,0.0,0.0,,,,0.0,0.0,0.0,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.0,0.0,0.0,0.0
C4_2024,C4,2024,ha,"Eutrophication, freshwater",Pt,0.7220276498,0.0,0.0,,,,0.0001366398,0.000103618,0.000118759,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,9.865771366314204e-05,0.0,0.0,9.865771366314204e-05
C4_2024,C4,2024,ha,"Eutrophication, marine",Pt,0.7220276498,0.0,0.0,,,,0.010586454,0.008716038,0.009537278,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,,,,herbicide_single_score.json,fungicide_single_score.json,pesticide_insecticide_single_score.json,0.007643712501335809,0.0,0.0,0.007643712501335809
