dmu_id,farmer_id,year,basis,impact_category,impact_unit,herbicide_amount_kg_ha,fungicide_amount_kg_ha,pesticide_amount_kg_ha,herbicide_amount_kg_tonne,fungicide_amount_kg_tonne,pesticide_amount_kg_tonne,herbicide_factor_per_unit,fungicide_factor_per_unit,pesticide_factor_per_unit,herbicide_factor_unit,fungicide_factor_unit,pesticide_factor_unit,herbicide_factor_group,fungicide_factor_group,pesticide_factor_group,herbicide_characterisation_sheets,fungicide_characterisation_sheets,pesticide_characterisation_sheets,herbicide_single_score_file,fungicide_single_score_file,pesticide_single_score_file,herbicide_impact,fungicide_impact,pesticide_impact,crop_protection_total_impact
C1_2022,C1,2022,tonne,Ozone depletion,kg CFC11 eq,,,,0.0542864972,0.1193085113,0.0224394009,1.47e-06,9.46e-07,1e-06,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,7.9801150884e-08,1.1286585168980001e-07,2.24394009e-08,2.151064034738e-07
C1_2022,C1,2022,tonne,Particulate matter,disease inc.,,,,0.0542864972,0.1193085113,0.0224394009,2.7e-07,2.24e-07,2.41e-07,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,1.4657354244e-08,2.67251065312e-08,5.4078956169e-09,4.67903563921e-08
C1_2022,C1,2022,tonne,Photochemical ozone formation,kg NMVOC eq,,,,0.0542864972,0.1193085113,0.0224394009,0.02486,0.017891,0.019849,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,0.001349562320392,0.0021345485756683,0.00044539966846409996,0.0039295105645244
C1_2022,C1,2022,tonne,"Resource use, fossils",MJ,,,,0.0542864972,0.1193085113,0.0224394009,246.4021,173.2985,189.8419,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,13.37630691172412,20.67598604552305,4.25993850171771,38.31223145896488
C1_2022,C1,2022,tonne,"Resource use, minerals and metals",kg Sb eq,,,,0.0542864972,0.1193085113,0.0224394009,6.14e-05,4.6e-05,5.28e-05,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,3.33319092808e-06,5.4881915198e-06,1.1848003675200001e-06,1.00061828154e-05
C1_2022,C1,2022,tonne,Water use,m3 depriv.,,,,0.0542864972,0.1193085113,0.0224394009,1.924816,1.471827,1.666069,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,0.1044915183945152,0.1756014882611451,0.0373855902180621,0.3174785968737224
C1_2023,C1,2023,tonne,Acidification,mol H+ eq,,,,0.2237245479,0.0,0.0173204528,0.051857,0.038504,0.043223,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,0.0116016838804503,0.0,0.0007486419313744,0.0123503258118247
C1_2023,C1,2023,tonne,Climate change,kg CO2 eq,,,,0.2237245479,0.0,0.0173204528,13.6732,9.430276,10.25282,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,3.0590304883462798,0.0,0.17758348487689601,3.236613973223176
C1_2023,C1,2023,tonne,Climate change - Biogenic,kg CO2 eq,,,,0.2237245479,0.0,0.0173204528,0.223944,0.214731,0.218857,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,0.050101770154917596,0.0,0.0037907023384496,0.0538924724933672
C1_2023,C1,2023,tonne,Climate change - Fossil,kg CO2 eq,,,,0.2237245479,0.0,0.0173204528,13.4338,9.203992,10.02068,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,3.0054708315790197,0.0,0.17356271496390402,3.179033546542924
C1_2023,C1,2023,tonne,Climate change - Land use and LU change,kg CO2 eq,,,,0.2237245479,0.0,0.0173204528,0.015459,0.011552,0.013281,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,0.0034585577859861,0.0,0.0002300329336368,0.0036885907196229
C1_2023,C1,2023,tonne,"Ecotoxicity, freshwater",CTUe,,,,0.2237245479,0.0,0.0173204528,6433.9547999999995,16850.447900000003,2330477.7238,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,1439.4336288390348,0.0,40364.92941652933,41804.363045368365
C1_2023,C1,2023,tonne,"Ecotoxicity, freshwater - inorganics",CTUe,,,,0.2237245479,0.0,0.0173204528,13.52104,8.955151,9.878709,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,3.024988561137816,0.0,0.17110371295943522,3.196092274097251
C1_2023,C1,2023,tonne,"Ecotoxicity, freshwater - metals",CTUe,,,,0.2237245479,0.0,0.0173204528,232.3885,2837.0964000000004,215.5284,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,51.991012099659144,0.0,3.7330494792595204,55.724061578918665
C1_2023,C1,2023,tonne,"Ecotoxicity, freshwater - organics",CTUe,,,,0.2237245479,0.0,0.0173204528,6188.0453,14004.389299999999,2330252.3167,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,1384.4176371272197,0.0,40361.025263493,41745.44290062022
C1_2023,C1,2023,tonne,"Eutrophication, freshwater",kg P eq,,,,0.2237245479,0.0,0.0173204528,0.006633,0.00503,0.005765,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,0.0014839649262207,0.0,9.985241039200001e-05,0.0015838173366127
C1_2023,C1,2023,tonne,"Eutrophication, marine",kg N eq,,,,0.2237245479,0.0,0.0173204528,0.012633,0.010401,0.011381,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,0.0028263122136207,0.0,0.00019712407331680002,0.0030234362869375
C1_2023,C1,2023,tonne,"Eutrophication, terrestrial",mol N eq,,,,0.2237245479,0.0,0.0173204528,0.091999,0.069061,0.076172,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,0.0205824346822521,0.0,0.0013193335306816,0.0219017682129337
C1_2023,C1,2023,tonne,"Human toxicity, cancer",CTUh,,,,0.2237245479,0.0,0.0173204528,6.56e-09,7.28e-09,5.63e-09,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,1.4676330342239997e-09,0.0,9.7514149264e-11,1.5651471834879998e-09
C1_2023,C1,2023,tonne,"Human toxicity, cancer - inorganics",CTUh,,,,0.2237245479,0.0,0.0173204528,3.84e-20,4.02e-20,4.24e-20,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,8.59102263936e-21,0.0,7.3438719872e-22,9.325409838079999e-21
C1_2023,C1,2023,tonne,"Human toxicity, cancer - metals",CTUh,,,,0.2237245479,0.0,0.0173204528,3.38e-09,2.79e-09,2.97e-09,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,7.56188971902e-10,0.0,5.1441744816e-11,8.07630716718e-10
C1_2023,C1,2023,tonne,"Human toxicity, cancer - organics",CTUh,,,,0.2237245479,0.0,0.0173204528,3.19e-09,4.49e-09,2.66e-09,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,7.136813078009999e-10,0.0,4.6072404448e-11,7.597537122489999e-10
C1_2023,C1,2023,tonne,"Human toxicity, non-cancer",CTUh,,,,0.2237245479,0.0,0.0173204528,8.28e-07,4.3090000000000003e-07,0.00017910999999999998,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,1.852439256612e-07,0.0,3.1022663010079998e-06,3.2875102266692e-06
C1_2023,C1,2023,tonne,"Human toxicity, non-cancer - inorganics",CTUh,,,,0.2237245479,0.0,0.0173204528,1.09e-08,8.28e-09,9.1e-09,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,2.43859757211e-09,0.0,1.5761612048000001e-10,2.59621369259e-09
C1_2023,C1,2023,tonne,"Human toxicity, non-cancer - metals",CTUh,,,,0.2237245479,0.0,0.0173204528,1e-07,1.057e-07,8.69e-08,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,2.2372454789999998e-08,0.0,1.50514734832e-09,2.3877602138319997e-08
C1_2023,C1,2023,tonne,"Human toxicity, non-cancer - organics",CTUh,,,,0.2237245479,0.0,0.0173204528,7.179999999999999e-07,3.1770000000000005e-07,0.00017901459999999998,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,1.6063422539219997e-07,0.0,3.1006139298108795e-06,3.2612481552030796e-06
C1_2023,C1,2023,tonne,Ionising radiation,kBq U-235 eq,,,,0.2237245479,0.0,0.0173204528,3.967235,2.938444,3.373034,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,0.8875678567880565,0.0,0.0584224761897952,0.9459903329778517
