dmu_id,farmer_id,year,basis,impact_category,impact_unit,centrifugal_spreader_ha_worked_per_ha,centrifugal_spreader_ha_worked_per_tonne,centrifugal_spreader_factor_per_ha_worked,centrifugal_spreader_factor_unit,centrifugal_spreader_characterisation_sheet,centrifugal_spreader_impact,combine_harvester_ha_worked_per_ha,combine_harvester_ha_worked_per_tonne,combine_harvester_factor_per_ha_worked,combine_harvester_factor_unit,combine_harvester_characterisation_sheet,combine_harvester_impact,disk_harrow_ha_worked_per_ha,disk_harrow_ha_worked_per_tonne,disk_harrow_factor_per_ha_worked,disk_harrow_factor_unit,disk_harrow_characterisation_sheet,disk_harrow_impact,laser_leveler_ha_worked_per_ha,laser_leveler_ha_worked_per_tonne,laser_leveler_factor_per_ha_worked,laser_leveler_factor_unit,laser_leveler_characterisation_sheet,laser_leveler_impact,rotary_tiller_ha_worked_per_ha,rotary_tiller_ha_worked_per_tonne,rotary_tiller_factor_per_ha_worked,rotary_tiller_factor_unit,rotary_tiller_characterisation_sheet,rotary_tiller_impact,seeder_ha_worked_per_ha,seeder_ha_worked_per_tonne,seeder_factor_per_ha_worked,seeder_factor_unit,seeder_characterisation_sheet,seeder_impact,sprayer_ha_worked_per_ha,sprayer_ha_worked_per_tonne,sprayer_factor_per_ha_worked,sprayer_factor_unit,sprayer_characterisation_sheet,sprayer_impact,machines_total_impact
C1_2022,C1,2022,tonne,"Eutrophication, marine",kg N eq,,0.9019759205,0.1,1 ha worked,13_chara,0.09019759205,,0.2254939801,0.729,1 ha worked,16_chara,0.1643851114929,,0.6764819403,0.08460000000000001,1 ha worked,11_chara,0.05723037214938,,0.2254939801,0.444,1 ha worked,12_chara,0.1001193271644,,0.2254939801,0.213,1 ha worked,14_chara,0.048030217761299995,,0.0,0.0206,1 ha worked,17_chara,0.0,,1.1639064279,0.0064600000000000005,1 ha worked,15_chara,0.007518835524234001,0.467481456142214
C1_2022,C1,2022,tonne,"Eutrophication, terrestrial",mol N eq,,0.9019759205,1.1,1 ha worked,13_chara,0.9921735125500001,,0.2254939801,7.97,1 ha worked,16_chara,1.7971870213969998,,0.6764819403,0.927,1 ha worked,11_chara,0.6270987586581,,0.2254939801,4.86,1 ha worked,12_chara,1.095900743286,,0.2254939801,2.33,1 ha worked,14_chara,0.525400973633,,0.0,0.21800000000000003,1 ha worked,17_chara,0.0,,1.1639064279,0.0704,1 ha worked,15_chara,0.08193901252416,5.11970002204826
C1_2022,C1,2022,tonne,"Human toxicity, cancer",CTUh,,0.9019759205,1.96e-08,1 ha worked,13_chara,1.76787280418e-08,,0.2254939801,1.34e-07,1 ha worked,16_chara,3.02161933334e-08,,0.6764819403,1.13e-08,1 ha worked,11_chara,7.64424592539e-09,,0.2254939801,1.03e-07,1 ha worked,12_chara,2.3225879950299998e-08,,0.2254939801,1.14e-07,1 ha worked,14_chara,2.57063137314e-08,,0.0,5.54e-08,1 ha worked,17_chara,0.0,,1.1639064279,1.91e-09,1 ha worked,15_chara,2.223061277289e-09,1.0669442225957899e-07
C1_2022,C1,2022,tonne,"Human toxicity, cancer - inorganics",CTUh,,0.9019759205,3.85e-17,1 ha worked,13_chara,3.4726072939249996e-17,,0.2254939801,2.22e-16,1 ha worked,16_chara,5.00596635822e-17,,0.6764819403,1.8099999999999998e-17,1 ha worked,11_chara,1.2244323119429997e-17,,0.2254939801,1.5199999999999998e-16,1 ha worked,12_chara,3.427508497519999e-17,,0.2254939801,1.3300000000000002e-16,1 ha worked,14_chara,2.99906993533e-17,,0.0,7.46e-17,1 ha worked,17_chara,0.0,,1.1639064279,2.89e-18,1 ha worked,15_chara,3.363689576631e-18,1.6465953354601098e-16
C1_2022,C1,2022,tonne,"Human toxicity, cancer - metals",CTUh,,0.9019759205,1.23e-08,1 ha worked,13_chara,1.1094303822149998e-08,,0.2254939801,8.47e-08,1 ha worked,16_chara,1.9099340114469998e-08,,0.6764819403,7.91e-09,1 ha worked,11_chara,5.3509721477729995e-09,,0.2254939801,6.970000000000001e-08,1 ha worked,12_chara,1.5716930412970002e-08,,0.2254939801,8.050000000000001e-08,1 ha worked,14_chara,1.8152265398050002e-08,,0.0,3.55e-08,1 ha worked,17_chara,0.0,,1.1639064279,1.23e-09,1 ha worked,15_chara,1.431604906317e-09,7.084541680173e-08
C1_2022,C1,2022,tonne,"Human toxicity, cancer - organics",CTUh,,0.9019759205,7.2800000000000005e-09,1 ha worked,13_chara,6.56638470124e-09,,0.2254939801,4.98e-08,1 ha worked,16_chara,1.122960020898e-08,,0.6764819403,3.4000000000000003e-09,1 ha worked,11_chara,2.30003859702e-09,,0.2254939801,3.3e-08,1 ha worked,12_chara,7.4413013432999995e-09,,0.2254939801,3.34e-08,1 ha worked,14_chara,7.53149893534e-09,,0.0,2e-08,1 ha worked,17_chara,0.0,,1.1639064279,6.829999999999999e-10,1 ha worked,15_chara,7.949480902556999e-10,3.58637718761357e-08
C1_2022,C1,2022,tonne,"Human toxicity, non-cancer",CTUh,,0.9019759205,5.989999999999999e-07,1 ha worked,13_chara,5.402835763794998e-07,,0.2254939801,3.46e-06,1 ha worked,16_chara,7.80209171146e-07,,0.6764819403,8.92e-07,1 ha worked,11_chara,6.034218907476e-07,,0.2254939801,2e-06,1 ha worked,12_chara,4.5098796019999994e-07,,0.2254939801,1.37e-06,1 ha worked,14_chara,3.08926752737e-07,,0.0,1.0700000000000001e-06,1 ha worked,17_chara,0.0,,1.1639064279,1.27e-07,1 ha worked,15_chara,1.4781611634330002e-07,2.8316454675534e-06
C1_2022,C1,2022,tonne,"Human toxicity, non-cancer - inorganics",CTUh,,0.9019759205,1.6900000000000002e-07,1 ha worked,13_chara,1.524339305645e-07,,0.2254939801,1.12e-06,1 ha worked,16_chara,2.52553257712e-07,,0.6764819403,8.97e-08,1 ha worked,11_chara,6.068043004491e-08,,0.2254939801,8.100000000000001e-07,1 ha worked,12_chara,1.82650123881e-07,,0.2254939801,6.54e-07,1 ha worked,14_chara,1.474730629854e-07,,0.0,3.12e-07,1 ha worked,17_chara,0.0,,1.1639064279,1.02e-08,1 ha worked,15_chara,1.187184556458e-08,8.076626507523899e-07
C1_2022,C1,2022,tonne,"Human toxicity, non-cancer - metals",CTUh,,0.9019759205,4.1999999999999995e-07,1 ha worked,13_chara,3.7882988660999996e-07,,0.2254939801,2.26e-06,1 ha worked,16_chara,5.096163950259999e-07,,0.6764819403,7.98e-07,1 ha worked,11_chara,5.398325883593999e-07,,0.2254939801,1.16e-06,1 ha worked,12_chara,2.6157301691599997e-07,,0.2254939801,6.99e-07,1 ha worked,14_chara,1.576202920899e-07,,0.0,7.47e-07,1 ha worked,17_chara,0.0,,1.1639064279,1.16e-07,1 ha worked,15_chara,1.350131456364e-07,1.9824853246377e-06
C1_2022,C1,2022,tonne,"Human toxicity, non-cancer - organics",CTUh,,0.9019759205,1.16e-08,1 ha worked,13_chara,1.04629206778e-08,,0.2254939801,8.660000000000001e-08,1 ha worked,16_chara,1.9527778676660002e-08,,0.6764819403,5.48e-09,1 ha worked,11_chara,3.7071210328439997e-09,,0.2254939801,3.8200000000000005e-08,1 ha worked,12_chara,8.61387003982e-09,,0.2254939801,2.67e-08,1 ha worked,14_chara,6.02068926867e-09,,0.0,1.5299999999999998e-08,1 ha worked,17_chara,0.0,,1.1639064279,1.08e-09,1 ha worked,15_chara,1.257018942132e-09,4.9589398637926e-08
