dmu_id,farmer_id,year,basis,impact_category,impact_unit,centrifugal_spreader_ha_worked_per_ha,centrifugal_spreader_ha_worked_per_tonne,centrifugal_spreader_factor_per_ha_worked,centrifugal_spreader_factor_unit,centrifugal_spreader_characterisation_sheet,centrifugal_spreader_impact,combine_harvester_ha_worked_per_ha,combine_harvester_ha_worked_per_tonne,combine_harvester_factor_per_ha_worked,combine_harvester_factor_unit,combine_harvester_characterisation_sheet,combine_harvester_impact,disk_harrow_ha_worked_per_ha,disk_harrow_ha_worked_per_tonne,disk_harrow_factor_per_ha_worked,disk_harrow_factor_unit,disk_harrow_characterisation_sheet,disk_harrow_impact,laser_leveler_ha_worked_per_ha,laser_leveler_ha_worked_per_tonne,laser_leveler_factor_per_ha_worked,laser_leveler_factor_unit,laser_leveler_characterisation_sheet,laser_leveler_impact,rotary_tiller_ha_worked_per_ha,rotary_tiller_ha_worked_per_tonne,rotary_tiller_factor_per_ha_worked,rotary_tiller_factor_unit,rotary_tiller_characterisation_sheet,rotary_tiller_impact,seeder_ha_worked_per_ha,seeder_ha_worked_per_tonne,seeder_factor_per_ha_worked,seeder_factor_unit,seeder_characterisation_sheet,seeder_impact,sprayer_ha_worked_per_ha,sprayer_ha_worked_per_tonne,sprayer_factor_per_ha_worked,sprayer_factor_unit,sprayer_characterisation_sheet,sprayer_impact,machines_total_impact
C1_2022,C1,2022,ha,Ionising radiation,kBq U-235 eq,4.0,,1.72,1 ha worked,13_chara,6.88,1.0,,10.49,1 ha worked,16_chara,10.49,3.0,,1.27,1 ha worked,11_chara,3.81,1.0,,7.89,1 ha worked,12_chara,7.89,1.0,,4.319999999999999,1 ha worked,14_chara,4.319999999999999,0.0,,1.75,1 ha worked,17_chara,0.0,5.1615853659,,0.115,1 ha worked,15_chara,0.5935823170785,33.9835823170785
C1_2022,C1,2022,ha,Land use,Pt,4.0,,145.23,1 ha worked,13_chara,580.92,1.0,,800.14,1 ha worked,16_chara,800.14,3.0,,137.54,1 ha worked,11_chara,412.62,1.0,,641.1899999999999,1 ha worked,12_chara,641.1899999999999,1.0,,418.1,1 ha worked,14_chara,418.1,0.0,,168.95000000000002,1 ha worked,17_chara,0.0,5.1615853659,,100.13,1 ha worked,15_chara,516.8295426875669,3369.799542687567
C1_2022,C1,2022,ha,Ozone depletion,kg CFC11 eq,4.0,,4.960000000000001e-06,1 ha worked,13_chara,1.9840000000000003e-05,1.0,,3.03e-05,1 ha worked,16_chara,3.03e-05,3.0,,4.17e-06,1 ha worked,11_chara,1.251e-05,1.0,,2.13e-05,1 ha worked,12_chara,2.13e-05,1.0,,9.97e-06,1 ha worked,14_chara,9.97e-06,0.0,,3.52e-06,1 ha worked,17_chara,0.0,5.1615853659,,3.2200000000000005e-07,1 ha worked,15_chara,1.6620304878198e-06,9.558203048781981e-05
C1_2022,C1,2022,ha,Particulate matter,disease inc.,4.0,,8.429999999999999e-07,1 ha worked,13_chara,3.3719999999999996e-06,1.0,,5.39e-06,1 ha worked,16_chara,5.39e-06,3.0,,6.229999999999999e-07,1 ha worked,11_chara,1.8689999999999998e-06,1.0,,3.6599999999999997e-06,1 ha worked,12_chara,3.6599999999999997e-06,1.0,,2.78e-06,1 ha worked,14_chara,2.78e-06,0.0,,1.42e-06,1 ha worked,17_chara,0.0,5.1615853659,,1.22e-07,1 ha worked,15_chara,6.297134146398e-07,1.77007134146398e-05
C1_2022,C1,2022,ha,Photochemical ozone formation,kg NMVOC eq,4.0,,0.305,1 ha worked,13_chara,1.22,1.0,,2.2,1 ha worked,16_chara,2.2,3.0,,0.249,1 ha worked,11_chara,0.747,1.0,,1.33,1 ha worked,12_chara,1.33,1.0,,0.67,1 ha worked,14_chara,0.67,0.0,,0.107,1 ha worked,17_chara,0.0,5.1615853659,,0.0194,1 ha worked,15_chara,0.10013475609846,6.26713475609846
C1_2022,C1,2022,ha,"Resource use, fossils",MJ,4.0,,357.29999999999995,1 ha worked,13_chara,1429.1999999999998,1.0,,2174.67,1 ha worked,16_chara,2174.67,3.0,,273.81,1 ha worked,11_chara,821.4300000000001,1.0,,1630.72,1 ha worked,12_chara,1630.72,1.0,,863.0400000000001,1 ha worked,14_chara,863.0400000000001,0.0,,337.64000000000004,1 ha worked,17_chara,0.0,5.1615853659,,23.53,1 ha worked,15_chara,121.452103659627,7040.512103659627
C1_2022,C1,2022,ha,"Resource use, minerals and metals",kg Sb eq,4.0,,0.00031400000000000004,1 ha worked,13_chara,0.0012560000000000002,1.0,,0.0025800000000000003,1 ha worked,16_chara,0.0025800000000000003,3.0,,0.000127,1 ha worked,11_chara,0.000381,1.0,,0.000917,1 ha worked,12_chara,0.000917,1.0,,0.00062,1 ha worked,14_chara,0.00062,0.0,,0.00037,1 ha worked,17_chara,0.0,5.1615853659,,2.91e-05,1 ha worked,15_chara,0.00015020213414769,0.00590420213414769
C1_2022,C1,2022,ha,Water use,m3 depriv.,4.0,,2.11,1 ha worked,13_chara,8.44,1.0,,12.8,1 ha worked,16_chara,12.8,3.0,,0.8550000000000001,1 ha worked,11_chara,2.5650000000000004,1.0,,7.94,1 ha worked,12_chara,7.94,1.0,,6.409999999999999,1 ha worked,14_chara,6.409999999999999,0.0,,3.44,1 ha worked,17_chara,0.0,5.1615853659,,0.235,1 ha worked,15_chara,1.2129725609864999,39.3679725609865
C1_2023,C1,2023,ha,Acidification,mol H+ eq,3.0,,0.253,1 ha worked,13_chara,0.759,1.0,,1.7899999999999998,1 ha worked,16_chara,1.7899999999999998,3.0,,0.20199999999999999,1 ha worked,11_chara,0.606,1.0,,1.1,1 ha worked,12_chara,1.1,1.0,,0.5670000000000001,1 ha worked,14_chara,0.5670000000000001,0.0,,0.116,1 ha worked,17_chara,0.0,5.7336849044,,0.0167,1 ha worked,15_chara,0.09575253790347998,4.91775253790348
C1_2023,C1,2023,ha,Climate change,kg CO2 eq,3.0,,26.88,1 ha worked,13_chara,80.64,1.0,,165.89,1 ha worked,16_chara,165.89,3.0,,20.45,1 ha worked,11_chara,61.349999999999994,1.0,,124.18,1 ha worked,12_chara,124.18,1.0,,69.64999999999999,1 ha worked,14_chara,69.64999999999999,0.0,,28.27,1 ha worked,17_chara,0.0,5.7336849044,,1.93,1 ha worked,15_chara,11.066011865492,512.776011865492
